lig_1,lig_2,freenrg,error
lig_ejm_45,lig_ejm_49,-0.4026786999999956,0.7067500106925648
lig_ejm_49,lig_ejm_47,0.15202749999999998,0.7253126154918956
lig_ejm_47,lig_ejm_49,4.091695000000001,0.1132034609793113
lig_ejm_49,lig_ejm_31,0.34043633333333645,0.3338894210668567
lig_ejm_31,lig_ejm_49,0.6790906666666743,0.418294374693309
lig_ejm_49,lig_jmc_30,2.3085321,0.6327492687671133
lig_jmc_30,lig_ejm_49,-1.0410351666666653,0.7041489577196836
lig_ejm_49,lig_jmc_27,1.3741994999999978,0.21998104051435377
lig_jmc_27,lig_ejm_49,-1.362859833333335,0.37780967834530577
lig_ejm_49,lig_ejm_48,1.017493200000001,1.5304996634048826
lig_ejm_48,lig_ejm_49,-0.24206324999999973,0.6640701948229789
lig_ejm_49,lig_ejm_42,0.34543639999999876,0.4956295547122263
lig_ejm_42,lig_ejm_49,-1.1772469999999995,0.8584910360034222
lig_ejm_49,lig_jmc_23,1.9533729999999956,0.22809555161063585
lig_jmc_23,lig_ejm_49,-2.1293620000000004,0.8211101365112864
lig_ejm_55,lig_jmc_28,-2.185890833333332,0.48557879606046817
lig_jmc_28,lig_ejm_55,2.5351578333333293,0.693561042134837
lig_ejm_55,lig_ejm_43,-1.7173044333333252,0.6969628374117431
lig_ejm_43,lig_ejm_55,-0.6899020333333254,0.41470399720125006
lig_ejm_55,lig_ejm_50,5.868357000000003,4.999324131712456
lig_ejm_50,lig_ejm_55,-4.5593747500000035,2.747710442627018
lig_ejm_55,lig_ejm_46,-0.9300516666666638,0.3796031672011942
lig_ejm_46,lig_ejm_55,1.6505563333333342,0.24304747113128122
lig_ejm_55,lig_ejm_54,1.050889000000005,0.12184343925181676
lig_ejm_54,lig_ejm_55,-0.6080751666666728,0.22957031457481117
lig_ejm_55,lig_ejm_45,0.1324578333333335,0.2996469468617378
lig_ejm_45,lig_ejm_55,-0.8680615000000032,0.5301936653598066
lig_ejm_55,lig_ejm_47,7.6322045,5.632707508927252
lig_ejm_47,lig_ejm_55,-0.7802892000000057,0.6511169785268699
lig_ejm_55,lig_ejm_31,-0.5107072500000012,0.16323489194785887
lig_ejm_31,lig_ejm_55,0.7818593333333324,0.2714109981831572
lig_ejm_55,lig_jmc_30,0.6270261666666599,0.5609350434045915
lig_jmc_30,lig_ejm_55,0.4853405000000066,0.8991580811262067
lig_ejm_55,lig_jmc_27,-0.20813233333332803,0.8594100911467515
lig_jmc_27,lig_ejm_55,0.8600126666666661,0.7474480227328817
lig_ejm_55,lig_ejm_48,-1.1550665000000038,0.9220606882059695
lig_ejm_48,lig_ejm_55,0.24174450000001002,0.7979198899391954
lig_ejm_55,lig_ejm_42,-0.46055000000000135,0.24708788667120934
lig_ejm_42,lig_ejm_55,0.48858333333333803,0.23577056331122928
lig_ejm_55,lig_jmc_23,0.29468216666666436,0.5941442936934692
lig_jmc_23,lig_ejm_55,0.5844943333333319,0.3201946905628927
lig_jmc_28,lig_ejm_43,-0.2986947000000022,0.46086152005775033
lig_ejm_43,lig_jmc_28,-0.37523685000000206,0.9512893323502375
lig_jmc_28,lig_ejm_50,-0.8800448500000115,0.7120234591092901
lig_ejm_50,lig_jmc_28,0.4982935333333458,1.2383025026366299
lig_jmc_28,lig_ejm_46,0.354610000000001,0.08467024299634453
lig_ejm_46,lig_jmc_28,-0.7919932500000009,0.1740769894047721
lig_jmc_28,lig_ejm_54,1.569233333333358,0.9724432603495408
lig_ejm_54,lig_jmc_28,-2.9791588000000218,0.9284063562933295
lig_jmc_28,lig_ejm_45,5000,0.2868674513049537
lig_ejm_45,lig_jmc_28,5000,0.2868674513049537
lig_jmc_28,lig_ejm_47,0.0964135000000006,0.5229450287576229
lig_ejm_47,lig_jmc_28,1.3894768666666693,0.8612249979234103
lig_jmc_28,lig_ejm_31,-0.3901352500000037,0.41125401233850223
lig_ejm_31,lig_jmc_28,0.20537440000000728,0.3573004319601831
lig_jmc_28,lig_jmc_30,3.3247916666666697,1.6633049999999991
lig_jmc_30,lig_jmc_28,-0.9610773333333356,0.6182342107143226
lig_jmc_28,lig_jmc_27,0.9338142000000005,0.08378973376136241
lig_jmc_27,lig_jmc_28,-0.6070451999999991,0.26756672102300016
lig_jmc_28,lig_ejm_48,0.5388962000000008,0.34650830107295655
lig_ejm_48,lig_jmc_28,-1.5074081999999986,0.44285539547689834
lig_jmc_28,lig_ejm_42,-0.11489550000000115,0.37938678892871913
lig_ejm_42,lig_jmc_28,-0.2457249999999993,0.5708452423055803
lig_jmc_28,lig_jmc_23,0.42699566666666655,0.2989708104346942
lig_jmc_23,lig_jmc_28,-1.0879258333333368,0.1603846760774439
lig_ejm_43,lig_ejm_50,-1.498669999999997,0.5457592111146938
lig_ejm_50,lig_ejm_43,-0.6150096666666656,0.6840087427863284
lig_ejm_43,lig_ejm_46,1.3481532000000005,0.24967211997085292
lig_ejm_46,lig_ejm_43,0.5113269999999996,0.44040980545210395
lig_ejm_43,lig_ejm_54,-0.12265533333332712,0.4217938048808854
lig_ejm_54,lig_ejm_43,-1.4535860000000156,0.7369212095613037
lig_ejm_43,lig_ejm_45,-3.3381865999999967,3.7366196344697036
lig_ejm_45,lig_ejm_43,-0.0857090500000055,0.5933937625363447
lig_ejm_43,lig_ejm_47,-1.6024658333333337,1.1263622814764847
lig_ejm_47,lig_ejm_43,-0.9535906666666665,1.1117526338377144
lig_ejm_43,lig_ejm_31,-2.696566500000003,1.8273190509023813
lig_ejm_31,lig_ejm_43,13.810267250000006,9.250150623577337
lig_ejm_43,lig_jmc_30,0.4542917499999998,0.7857050860610487
lig_jmc_30,lig_ejm_43,-2.604918333333333,1.0181621206754001
lig_ejm_43,lig_jmc_27,4.398955733333333,0.49433011292608003
lig_jmc_27,lig_ejm_43,0.24281358333333358,0.9371812420183346
lig_ejm_43,lig_ejm_48,1.0576646333333333,0.8723582335244093
lig_ejm_48,lig_ejm_43,2.165577800000001,3.250072152387703
lig_ejm_43,lig_ejm_42,-0.7353271666666643,0.250175099589423
lig_ejm_42,lig_ejm_43,-0.6517754999999994,0.5341694702860799
lig_ejm_43,lig_jmc_23,0.36584200000000067,0.20297420747425113
lig_jmc_23,lig_ejm_43,-1.105066166666667,1.2982767378744284
lig_ejm_50,lig_ejm_46,-0.1732674000000003,0.6533634932792309
lig_ejm_46,lig_ejm_50,1.6500450000000058,1.18105424085605
lig_ejm_50,lig_ejm_54,-28.921068000000005,29.515948499443486
lig_ejm_54,lig_ejm_50,-1.7757571999999868,0.21889186969702581
lig_ejm_50,lig_ejm_45,0.9734160000000074,0.5727771495458134
lig_ejm_45,lig_ejm_50,-0.47433366666666643,1.142569965138107
lig_ejm_50,lig_ejm_47,0.4179190000000048,0.7176307546320043
lig_ejm_47,lig_ejm_50,0.25312749999999795,1.4238641679185418
lig_ejm_50,lig_ejm_31,0.11656316666667976,0.0661586235620722
lig_ejm_31,lig_ejm_50,0.35285933333334185,0.18524914815434618
lig_ejm_50,lig_jmc_30,3.6378983999999974,1.0709464872180778
lig_jmc_30,lig_ejm_50,1.5951980000000034,2.1126357381383727
lig_ejm_50,lig_jmc_27,-0.1696167999999929,0.540368237733455
lig_jmc_27,lig_ejm_50,0.21637799999999885,0.8233266961290202
lig_ejm_50,lig_ejm_48,2.5568827499999998,2.10862739422147
lig_ejm_48,lig_ejm_50,0.6109968333333313,1.8811001516315395
lig_ejm_50,lig_ejm_42,0.10184525000000377,0.05167984613040609
lig_ejm_42,lig_ejm_50,-0.28275750000000244,0.08404853197954526
lig_ejm_50,lig_jmc_23,1.3472871666666606,0.4646122429208929
lig_jmc_23,lig_ejm_50,2.754267666666678,0.759359828011275
lig_ejm_46,lig_ejm_54,0.5873397000000011,0.6839419921249535
lig_ejm_54,lig_ejm_46,-0.6469128333333316,0.579361472501753
lig_ejm_46,lig_ejm_45,-0.5258939999999974,0.3479542432307253
lig_ejm_45,lig_ejm_46,-0.5258939999999974,0.3479542432307253
lig_ejm_46,lig_ejm_47,-1.2268991666666649,0.5745507020484597
lig_ejm_47,lig_ejm_46,0.20902036666666568,0.368046054928856
lig_ejm_46,lig_ejm_31,-0.9100040000000007,0.40353369834459474
lig_ejm_31,lig_ejm_46,0.6709691999999947,0.26925811607184724
lig_ejm_46,lig_jmc_30,0.5673826000000002,0.19416706360786318
lig_jmc_30,lig_ejm_46,-0.1134265000000001,0.3496457394615935
lig_ejm_46,lig_jmc_27,-3.2396846666666654,2.6397627201375506
lig_jmc_27,lig_ejm_46,-0.5170626666666678,0.27742348554026786
lig_ejm_46,lig_ejm_48,0.7650543333333331,0.5456895422537537
lig_ejm_48,lig_ejm_46,-0.858180466666667,0.5709723040012634
lig_ejm_46,lig_ejm_42,-0.34887200000000007,0.1612577383529754
lig_ejm_42,lig_ejm_46,-1.232616499999999,0.2451809640038353
lig_ejm_46,lig_jmc_23,-2.015958400000006,0.7581356994850328
lig_jmc_23,lig_ejm_46,-0.24796600000000169,2.7563044509498424
lig_ejm_54,lig_ejm_45,-0.33149816666666254,0.2259380570642709
lig_ejm_45,lig_ejm_54,-0.6723223333333195,0.785533898841649
lig_ejm_54,lig_ejm_47,-2.2542009999999806,2.683919098412014
lig_ejm_47,lig_ejm_54,3.615806500000005,2.204678666906279
lig_ejm_54,lig_ejm_31,-1.1272961999999964,0.25073255200300554
lig_ejm_31,lig_ejm_54,-1.084627833333336,1.8629188466021036
lig_ejm_54,lig_jmc_30,10.680055600000003,12.63294665053236
lig_jmc_30,lig_ejm_54,0.06271233333332304,0.9916519455806242
lig_ejm_54,lig_jmc_27,-0.3563364999999976,0.3229032375145589
lig_jmc_27,lig_ejm_54,0.19861933333332615,0.5659382087653889
lig_ejm_54,lig_ejm_48,-1.2243223499999942,0.5004169587426662
lig_ejm_48,lig_ejm_54,-5.284975499999987,4.080807586601772
lig_ejm_54,lig_ejm_42,-0.9490149999999957,0.21644366929881187
lig_ejm_42,lig_ejm_54,1.2316970000000111,0.2352335497757383
lig_ejm_54,lig_jmc_23,0.32537483333333483,0.3464088067933042
lig_jmc_23,lig_ejm_54,0.5136566333333406,0.7248366643081005
lig_ejm_45,lig_ejm_47,1.6143728333333307,0.2982936708520275
lig_ejm_45,lig_ejm_31,-3.5288040000000045,1.703669125912922
lig_ejm_31,lig_ejm_45,2.1701532000000014,0.7554937542004302
lig_ejm_45,lig_jmc_30,-0.15009725000000174,0.37438393590211977
lig_ejm_45,lig_jmc_27,-1.4164061666666656,2.358859273650391
lig_ejm_45,lig_ejm_48,0.6362837999999957,0.26267610240724215
lig_ejm_45,lig_ejm_42,-1.0561723333333335,0.2976638391182988
lig_ejm_42,lig_ejm_45,0.5875818333333329,0.18155642063234165
lig_ejm_45,lig_jmc_23,-0.4442288000000012,0.3258634597614467
lig_ejm_47,lig_ejm_31,-0.12385280000000165,0.6324146370614296
lig_ejm_31,lig_ejm_47,-0.06921950000000265,0.8327813774541881
lig_ejm_47,lig_jmc_30,2.2764279333333337,0.688784716805702
lig_jmc_30,lig_ejm_47,-1.4286578333333333,0.37571653099827507
lig_ejm_47,lig_jmc_27,1.634549833333331,0.41852957777058947
lig_jmc_27,lig_ejm_47,-0.1685243333333304,0.8812601143137404
lig_ejm_47,lig_ejm_48,-1.28804185,1.8039565930979768
lig_ejm_48,lig_ejm_47,-2.1150304999999996,1.5964635771797926
lig_ejm_47,lig_ejm_42,-1.6997319666666684,0.8414206037445411
lig_ejm_42,lig_ejm_47,0.46593050000000247,1.28028753616987
lig_ejm_47,lig_jmc_23,0.32074849999999344,0.4705606498745698
lig_jmc_23,lig_ejm_47,-0.1579541499999948,0.608883351036026
lig_ejm_31,lig_jmc_30,0.9723334000000108,0.37787171957575766
lig_jmc_30,lig_ejm_31,-1.7957271333333367,0.36147263151868025
lig_ejm_31,lig_jmc_27,0.8191788333333321,0.4098570737073268
lig_jmc_27,lig_ejm_31,-2.8571643333333263,1.3707334106841917
lig_ejm_31,lig_ejm_48,-0.4900639999999967,0.5902514170039993
lig_ejm_48,lig_ejm_31,-1.494973200000004,0.6632464789957808
lig_ejm_31,lig_ejm_42,3.394134000000001,1.1035524590550183
lig_ejm_42,lig_ejm_31,-0.29654779999999903,0.13845381262738832
lig_ejm_31,lig_jmc_23,0.7640360000000008,0.45815615195716836
lig_jmc_23,lig_ejm_31,-1.9440556666666673,0.13052580687911663
lig_jmc_30,lig_jmc_27,0.6798782500000016,0.4656617633519668
lig_jmc_27,lig_jmc_30,1.1608548333333353,1.009081347957485
lig_jmc_30,lig_ejm_48,0.4395763999999982,0.6538594280323564
lig_ejm_48,lig_jmc_30,-0.5377084999999973,0.6533982169738665
lig_jmc_30,lig_ejm_42,0.3644577999999967,0.5760785550439628
lig_ejm_42,lig_jmc_30,0.7520371666666641,0.8922351199512158
lig_jmc_30,lig_jmc_23,0.27512620000000254,0.16143279577136724
lig_jmc_23,lig_jmc_30,-0.3280290000000008,0.1601671068152294
lig_jmc_27,lig_ejm_48,-0.28150650000000077,0.6301623353251528
lig_ejm_48,lig_jmc_27,0.14398179999999883,1.5995562103274585
lig_jmc_27,lig_ejm_42,-0.2771855,0.21384668383071978
lig_ejm_42,lig_jmc_27,0.9547276666666668,0.32155531413194594
lig_jmc_27,lig_jmc_23,-6.332794250000001,3.704284948826074
lig_jmc_23,lig_jmc_27,0.06609333333333112,0.1334074653616796
lig_ejm_48,lig_ejm_42,-2.7951634999999992,0.43025103321827823
lig_ejm_42,lig_ejm_48,-0.594862400000002,0.7639408928625696
lig_ejm_48,lig_jmc_23,-0.8804791333333348,0.5779610312879621
lig_jmc_23,lig_ejm_48,-1.4726444000000036,1.7214016740458147
lig_ejm_42,lig_jmc_23,1.6857899999999972,0.2749780918686794
lig_jmc_23,lig_ejm_42,-0.5601249999999993,0.5641573458105467
