pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
jmc_28~ejm_31_bound,-26.984426,-29.57695,-28.464542,-26.846529,-28.215767,0.4833930207596898
jmc_27~ejm_42_bound,-0.913641,2.244116,0.247247,-10.104293,2.7363762739659414
jmc_23~jmc_27_free,17.148723,17.119453,17.115454,17.045086,17.136351,0.0163382492223004
ejm_55~ejm_43_bound,51.968293,54.204743,52.051079,53.200131,52.178427,0.43248156935545795
ejm_44~ejm_49_bound,-26.355416,-23.107369,-2.126955,-22.37396,-23.059674,4.3744600970082175
ejm_47~ejm_49_bound,-5.890062,-7.11665,-6.620105,-5.701217,-5.52538,0.25069690098292885
jmc_28~jmc_23_bound,-22.874059,-23.046056,-23.091678,-22.88364,-22.912629,0.05414355185717999
jmc_28~jmc_23_free,-22.084433,-22.104635,-22.113207,-21.983062,-22.126476,0.023924821828664056
ejm_45~ejm_49_bound,20.073146,19.485477,18.45958,-2.408885,19.156108,4.348312969933505
jmc_23~ejm_43_free,19.426272,38.145435,37.613859,37.852233,42.599291,3.3221228360615087
ejm_48~jmc_30_bound,12.276631,9.923987,9.699206,12.119963,10.75448,0.44831619723343086
ejm_46~ejm_42_free,-14.040116,-13.602945,-14.007948,-1.193255,-13.878226,2.352634080086311
jmc_28~jmc_30_bound,30.448562,29.341588,30.657664,30.772505,30.5577,0.2485787110328992
ejm_47~ejm_48_bound,-14.857204,-4.287602,-3.332009,-5.133382,2.6769570994464766
ejm_54~ejm_44_bound,93.354899,96.206068,94.714258,94.086527,95.849099,0.4348797803357773
ejm_54~ejm_31_free,36.569103,36.452936,36.470698,36.471985,36.358752,0.030241444784342254
ejm_47~ejm_55_free,-49.473955,-47.068081,-49.66959,-48.97255,-49.459818,0.5078943863307714
ejm_43~ejm_49_bound,4.203485,-3.828582,-5.511083,-4.027853,-5.122611,1.7936341042590154
jmc_27~jmc_30_free,21.085006,21.185488,21.217033,21.049874,21.197943,0.02765185754821316
ejm_45~ejm_50_bound,60.450814,60.952781,61.538441,56.752432,61.206678,0.7153951372291828
jmc_23~ejm_44_free,58.469097,40.774322,53.109232,45.125345,52.85542,2.6588914599652416
ejm_42~ejm_31_free,-23.520238,-23.764819,-23.699481,-23.778851,-23.7472,0.038705812251449374
ejm_55~ejm_42_bound,31.899265,31.583692,31.74915,31.344416,31.685612,0.1902398887864858
ejm_54~ejm_49_free,79.966864,79.792826,79.468047,79.415432,79.104065,0.12822587031781468
ejm_45~ejm_50_free,57.546274,57.724523,60.776884,60.437399,60.926412,0.6430416002688928
ejm_43~jmc_30_free,-0.876791,0.996863,1.324184,-0.202416,1.828453,0.5007411683395525
ejm_31~ejm_50_bound,82.309522,82.291349,82.259408,82.460213,82.551073,0.06849063788139362
ejm_42~ejm_31_bound,-23.379603,-23.022188,-22.963687,-23.668612,-23.45364,0.14434004753284274
ejm_54~jmc_27_bound,64.562706,65.622475,69.611517,67.525379,65.781761,0.823013469008798
ejm_47~ejm_48_free,-2.840652,-9.911212,-3.11307,-3.169091,-3.146798,1.1249994762038018
jmc_27~ejm_46_bound,14.765463,14.089128,14.641562,14.966389,14.133928,0.17072372034814354
ejm_47~jmc_27_free,-20.450834,-20.137932,-19.742641,-19.440753,-18.841359,0.27921769717183026
ejm_55~jmc_27_bound,30.955014,31.670516,30.391305,31.387252,31.605321,0.25765665505797974
jmc_27~ejm_49_free,12.104337,12.3989,12.230359,12.059093,11.991565,0.05911489335785954
ejm_55~ejm_54_bound,-34.308644,-34.155405,-34.284059,-32.7081,-34.443304,0.2703473975199007
ejm_45~ejm_43_free,27.131423,5.654948,23.216785,22.480463,22.588921,3.071800562401733
jmc_23~jmc_30_free,38.150653,38.272454,38.289827,38.275636,38.255395,0.026600000977444305
jmc_28~ejm_42_free,-4.640344,-4.635292,-4.529078,-4.553131,-12.010387,1.592917698330905
jmc_28~ejm_55_free,-35.814985,-32.038506,-35.354632,-35.672676,-34.919013,0.751970087166538
ejm_47~ejm_50_bound,37.015113,39.229569,10.606635,9.194152357826795
ejm_46~ejm_50_bound,45.649527,44.558489,45.293327,46.501789,0.40363904708125903
ejm_54~ejm_48_free,76.4555,75.845186,74.889271,76.820642,73.955841,0.5021708985754693
ejm_55~ejm_43_free,51.881138,51.962736,52.03178,51.898152,51.933391,0.027401482459186118
jmc_23~ejm_31_bound,-8.625437,-4.223274,-0.955003,-3.955688,-4.791215,1.0031457092135303
ejm_44~ejm_49_free,-21.275592,2.429423,0.983826,-29.323686,-20.112919,6.395698615505132
ejm_47~ejm_31_bound,-41.166052,-43.018811,-40.045333,-27.554951,-41.031967,2.3340913711037743
jmc_30~ejm_50_bound,39.392811,26.223824,35.816562,37.441184,27.297099,2.4645214983483705
ejm_45~jmc_30_bound,23.768187,27.717767,-2.365141,24.624289,26.99495,4.649370949148172
ejm_45~ejm_46_bound,18.180088,-2.654618,23.160041,17.123635,17.615171,4.467869487376042
ejm_48~ejm_31_bound,-31.356591,-22.140314,-34.890134,-32.185597,-30.690309,1.791873985549197
jmc_28~ejm_50_free,55.344386,53.506763,54.629162,53.335138,53.402078,0.3355878499536546
jmc_28~ejm_54_bound,-72.533924,-66.706356,-71.87905,-72.210379,-71.715253,0.907891063128566
ejm_47~ejm_49_free,-7.10302,-5.495865,-6.492606,-6.441437,-0.349569,1.0287079028626478
ejm_44~jmc_27_free,-35.358374,-35.760016,-40.343059,-27.316873,2.706653098321199
jmc_28~ejm_43_bound,20.71464,18.492486,17.334781,-0.435823,17.868014,3.4524305670644537
ejm_45~ejm_55_free,-29.349659,-29.384414,-29.228308,-29.089868,-29.30359,0.04286192151600825
ejm_48~ejm_46_bound,5.301874,-0.812705,4.333056,3.351969,1.3456311380906296
jmc_27~ejm_31_free,-24.230428,-24.158922,-24.340453,-23.319803,-24.184677,0.15267059672110342
ejm_43~ejm_46_bound,-6.237912,-7.158742,-7.962677,0.4982777939145327
ejm_44~ejm_31_bound,-62.013419,-59.051654,-64.507124,-60.739232,-59.234772,0.9082618755992654
jmc_28~ejm_46_bound,8.533736,8.356241,9.273372,8.930858,8.55144,0.14284526469100917
jmc_27~ejm_46_free,13.945391,14.055936,13.896064,14.10196,13.858893,0.05130258814242318
jmc_28~ejm_44_free,31.521942,32.147753,31.314953,31.597793,30.991328,0.1555295001455247
jmc_28~ejm_49_free,8.029037,7.945864,8.045324,8.380928,7.926002,0.0715583984908675
jmc_28~ejm_48_bound,4.878797,6.546608,3.853726,10.959722,6.332747,0.9953473628579707
ejm_55~ejm_46_bound,46.089723,44.638243,44.711643,45.905384,45.106409,0.31938598584467937
jmc_30~ejm_42_free,-22.400075,-20.741081,-21.777236,-21.749111,-21.666917,0.2668386499378416
ejm_45~jmc_28_free,8.498357,8.890995,8.445773,8.45764,8.364381,0.09248466540481186
ejm_50~ejm_49_bound,-43.37104,-43.520614,-43.347866,-43.551215,-42.620141,0.2300526862640627
ejm_47~ejm_43_free,1.92341,2.029281,1.387915,2.077824,1.721399,0.2479544632023411
ejm_54~ejm_44_free,92.897932,92.795677,93.116939,93.408687,92.917498,0.09278248895226898
ejm_48~ejm_50_bound,38.250808,45.052716,51.607909,46.204063,50.806033,2.395799523617229
ejm_45~ejm_31_bound,-22.170145,-21.886204,-21.247886,-21.210766,-25.596895,0.6691704289562023
ejm_46~ejm_50_free,43.727991,45.397723,44.974994,0.5012052829194166
ejm_47~jmc_28_bound,-13.946719,-15.413681,-14.668725,-15.861351,-14.730264,0.5361031358341831
ejm_54~ejm_31_bound,38.021842,37.184139,38.149159,38.066984,37.923697,0.14993804287314005
ejm_48~jmc_23_bound,-33.582674,-30.593641,-28.988745,-27.18406,1.3573763354409731
ejm_47~ejm_44_free,16.685842,16.498562,16.756859,-3.608118,22.281583,3.921597913839324
jmc_30~ejm_31_free,-44.677549,-45.124864,-45.072395,-44.207245,-46.487331,1.7171810503491405
jmc_30~ejm_49_bound,-6.120734,-8.99858,-6.732933,-6.294531,-6.854591,0.42898612819621323
ejm_45~ejm_48_free,14.006279,14.159143,13.986544,0.044763,13.762796,2.6672216985068538
ejm_47~ejm_54_bound,-84.652265,-83.676293,-82.513952,-80.365284,-81.164843,0.9840931101739533
ejm_55~jmc_30_bound,51.340029,51.687113,51.47616,53.257258,51.238915,0.31017868142275856
ejm_54~jmc_23_bound,48.117147,49.041045,46.509726,47.442033,45.806937,0.46693180300071063
ejm_42~ejm_49_free,14.26966,14.60919,14.867829,14.780799,14.647483,0.13113930568811596
ejm_54~ejm_43_bound,80.870917,81.250904,78.824685,80.03953,81.895857,13.3769638678635
jmc_30~ejm_50_free,34.976739,37.741153,37.486262,37.066785,36.131866,0.5343417198151642
ejm_46~jmc_30_free,7.033908,7.104009,7.221226,7.111,7.190379,0.030111530377083102
ejm_45~ejm_54_bound,-54.611591,-55.731008,-55.440453,-54.983545,-55.546992,0.16876496867828814
ejm_31~ejm_50_free,82.458781,82.40989,82.431094,82.404956,82.430975,0.009435020662110584
jmc_23~ejm_31_free,-6.086981,-6.060472,-5.734954,-6.340019,-6.674241,0.16285977779824726
jmc_28~ejm_54_free,-70.175837,-66.245611,-65.915292,-66.826377,-59.762671,1.5335680498345616
ejm_45~ejm_42_bound,-7.726409,4.853577,2.638586,2.704757,2.96905,2.240869757110069
ejm_43~ejm_31_bound,-43.643716,-42.083873,-45.909338,-44.731991,-43.322425,0.7307628196476801
ejm_44~ejm_42_free,-35.813496,-35.724632,-35.425436,-35.869127,-35.617676,0.06423108518903546
jmc_23~jmc_27_bound,16.84898,17.398102,16.944848,17.400068,17.476307,0.11960496377510607
ejm_45~jmc_28_bound,8.807086,16.190125,8.864907,9.399099,11.090601,1.2591939598361326
jmc_23~ejm_46_free,31.131661,31.11225,31.05759,31.147021,30.9286,0.03567376577394721
ejm_44~jmc_30_bound,-18.845335,5.595568,-20.418742,0.631584,-25.381367,5.131800223788084
ejm_47~ejm_55_bound,-50.793408,-57.89385,-49.604036,-46.444086,-50.785486,1.87436218378227
ejm_54~ejm_49_bound,81.622016,82.836908,11.48328,77.987186,83.466659,14.031104929979529
ejm_42~ejm_50_bound,58.429457,53.743828,54.312396,58.342568,58.533598,0.9635499397469407
ejm_54~jmc_27_free,65.54536,65.633911,65.01733,65.911178,65.100356,0.1487115514324631
ejm_55~ejm_49_bound,48.501379,47.769361,46.371436,44.736963,17.399191,4.934142082087273
ejm_55~ejm_50_free,89.272013,89.123818,89.162085,89.280122,89.16947,0.026180650250073444
ejm_55~jmc_23_free,13.801566,15.176055,13.685031,13.74151,13.655257,0.5004627166829213
ejm_54~ejm_46_bound,80.831562,55.507397,80.792058,80.592483,80.574584,5.038318192685685
ejm_45~jmc_30_free,24.869714,24.251496,25.126108,30.03545,0.586745,4.278457253047176
ejm_48~ejm_42_bound,-7.162106,-9.136143,0.903199,-7.419983,-9.645428,1.6494910861440757
ejm_54~ejm_50_free,117.188822,117.119121,117.136297,117.274287,117.343678,0.03478545778666303
ejm_46~jmc_30_bound,5.985729,6.76336,7.90932,6.666036,6.937121,1.2070559530383285
ejm_31~ejm_49_bound,38.424728,38.883886,38.156253,39.397724,38.723289,0.3634038959535626
ejm_48~ejm_31_free,-33.601317,-33.88464,-26.446203,-33.824607,-33.52782,1.2100917167068783
ejm_31~ejm_49_free,38.199255,38.434716,38.042275,38.073842,38.161195,0.06831845290646861
jmc_23~ejm_49_bound,29.338105,31.946016,32.379167,32.0782,33.097808,0.5221470894309811
jmc_23~ejm_49_free,29.928956,29.838041,30.094026,29.952424,30.139673,0.0554307370138623
ejm_45~ejm_46_free,18.044646,17.563618,18.055185,17.918424,17.656552,0.08771357787724623
ejm_54~ejm_42_bound,61.420468,61.536445,59.798142,61.279653,60.985325,0.27007174713489507
ejm_55~ejm_46_free,41.636604,47.821374,48.349911,45.428581,44.813222,0.9824966208704825
jmc_27~jmc_30_bound,21.278331,21.82978,21.72845,21.017645,21.169529,0.14002145844946964
jmc_28~ejm_42_bound,-4.717385,-3.506514,-4.763013,-3.363524,0.37801662878348796
ejm_54~jmc_30_bound,88.001922,85.884697,88.221775,88.789782,87.524602,0.4710689351524356
ejm_47~ejm_42_free,-18.123785,-18.450633,-18.491544,-18.257055,-15.321934,0.5467005324602005
ejm_55~ejm_44_bound,69.490755,67.957241,0.7667569999999982
ejm_47~jmc_28_free,-14.247843,-14.681792,-14.702897,-14.49999,-14.473331,0.19382952307559106
ejm_45~jmc_27_free,4.693497,4.921799,-4.423821,4.72903,13.45422,2.309966944619959
ejm_48~ejm_42_free,-9.514377,-9.731772,-9.09244,-10.249993,-9.496292,0.1889600277639162
jmc_30~ejm_31_bound,-42.468684,-43.440518,-42.834066,-41.271694,-42.812369,0.3424850076422812
jmc_28~ejm_55_bound,-34.858207,-27.412554,-35.069587,-38.497295,-36.369209,1.6345348577012446
ejm_47~ejm_54_free,-84.133961,-82.968977,-83.331475,-83.565485,-80.87224,0.6834718409990626
jmc_30~ejm_49_free,-8.602122,-8.770046,1.512712,-8.494137,-8.315187,1.7045732475779385
jmc_27~ejm_31_bound,-24.538263,-23.71418,-21.975954,-23.978661,-22.372525,0.414217071662626
ejm_47~ejm_43_bound,6.982063,0.941825,2.609778,6.319628,4.818891,1.0052064290651614
ejm_45~ejm_31_free,-21.862284,-25.135273,-24.926838,-21.878948,-21.982214,0.7074295303690054
ejm_46~ejm_49_free,-1.35231,-1.327789,-1.148933,-1.299116,-0.727447,0.09644760525064029
jmc_27~ejm_42_free,-0.409195,-0.918958,-0.659773,-0.713412,-0.144609,0.13364324610342268
ejm_44~jmc_30_free,0.209229,-22.063202,-13.707417,-13.655657,4.61536816273208
ejm_48~ejm_46_free,3.356756,-4.975704,-6.421515,3.239137,-1.296855,1.8027044774785366
ejm_54~ejm_42_free,59.884083,59.886729,59.906654,59.695974,59.94095,0.035097580360728485
ejm_45~ejm_44_bound,37.91369,37.909524,41.388484,42.147487,1.1239701430659659
ejm_43~ejm_42_bound,-19.841465,-19.713204,-21.639063,-20.988415,-21.250525,0.5455172368526601
jmc_27~ejm_50_free,57.041565,57.199004,59.967383,59.009703,57.815057,0.4779502005986723
jmc_23~jmc_30_bound,38.130413,38.702616,38.024058,38.703639,38.920791,0.15115085223035085
ejm_47~jmc_23_bound,-38.741575,-36.148404,-36.986851,-39.11496,-38.743317,0.5825132800134774
ejm_44~jmc_27_bound,-39.059686,-38.786377,-37.654727,-40.163981,-41.157098,0.5173101009592307
ejm_48~jmc_27_bound,-9.791801,-9.166943,-11.832346,-9.946768,-9.213617,0.4102899359411315
ejm_44~ejm_46_free,-21.17856,-24.357858,-22.042812,-21.704492,-21.319264,0.4758699636780164
ejm_54~jmc_23_free,30.276732,47.748658,46.158183,47.471368,35.276802,3.123407357836862
ejm_43~ejm_50_free,37.293951,37.475255,37.319052,37.525327,37.347512,0.037490052466990914
ejm_43~ejm_49_free,-6.652897,5.924952,-5.644361,-6.272464,-6.530237,2.446186082564951
ejm_48~ejm_49_bound,7.062395,-3.563292,-1.136442,-2.649957,-3.541115,2.006195339700783
ejm_50~ejm_49_free,-43.187599,-20.405068,-41.724262,-47.416075,-41.953927,4.234139764324072
ejm_48~ejm_44_free,26.482063,25.566487,2.297888,0.008187,25.300488,5.299541190965552
ejm_47~ejm_44_bound,26.420578,-7.169506,20.96693,18.75982,23.046134,5.160429624607413
ejm_54~ejm_50_bound,118.279791,117.934312,118.245522,118.942172,118.366591,0.13513423645225206
ejm_45~ejm_47_free,15.143237,19.070848,21.748224,22.685678,19.646027,1.1757362427855438
ejm_47~ejm_42_bound,-17.709959,-17.419385,-16.233756,-18.145619,-18.033643,0.3431614244232008
ejm_44~ejm_43_bound,-17.804953,-17.739073,-18.141078,-16.685662,-15.847392,0.5033431049975532
ejm_45~ejm_42_free,-2.186455,2.278082,1.856275,-2.043488,-1.80994,0.9090424245289718
ejm_47~ejm_46_bound,-7.626296,-6.82868,2.477372,-8.179103,-7.314385,1.637227617826991
ejm_55~ejm_31_bound,8.568183,8.531591,8.755487,8.386196,8.438986,0.0851820478649502
jmc_28~jmc_27_free,-4.928443,-5.034318,-4.986538,-4.953498,-5.014031,0.016004704314148847
ejm_48~ejm_43_bound,-3.639185,17.3317,11.878424,13.332071,4.6017344507444236
ejm_46~ejm_42_bound,-13.315265,-13.482007,-13.448104,-13.307728,-8.830172,0.9122837589320224
jmc_28~ejm_49_bound,9.51357,6.94939,7.890233,9.047728,9.76563,0.5299291708829019
ejm_48~ejm_43_free,10.553531,10.70779,12.641807,9.741665,18.086016,1.5118618197919875
jmc_28~jmc_27_bound,-5.644698,-5.706346,-5.908652,-5.817451,-5.500422,0.08152489185096233
ejm_45~ejm_49_free,18.331808,18.134414,19.079684,26.317792,17.714855,1.3205868050537337
jmc_23~ejm_50_free,22.81961,76.602803,73.829645,75.829543,75.924045,10.555535806415383
ejm_54~ejm_43_free,79.042491,79.122953,79.003154,79.106779,79.187906,0.14093502749517986
ejm_55~ejm_50_bound,90.096715,82.813843,82.160232,90.245445,89.977801,1.681780981575783
ejm_42~ejm_49_bound,14.96763,14.357828,14.672865,15.080604,16.221093,0.31622877178507963
ejm_55~jmc_30_free,52.484906,52.027835,52.053339,52.385019,52.935586,0.13855403389951423
ejm_43~ejm_46_free,-9.541985,-7.060263,0.433613,-6.651491,-6.897526,1.3762930929115296
ejm_54~ejm_48_bound,78.53624,52.53093,77.410034,77.321627,6.312316106688739
ejm_44~ejm_50_free,22.513918,22.562997,22.69764,22.424908,22.458414,0.041424977332522525
jmc_28~ejm_44_bound,29.094085,44.746008,5.236317,34.147531,31.505779,6.5016138119120095
jmc_23~ejm_42_bound,17.963645,18.620188,16.994989,16.451589,0.485090916665865
ejm_47~ejm_50_free,-0.623109,39.292912,39.343254,40.770577,37.260134,7.977590055453657
ejm_47~ejm_46_free,-5.62123,-3.99369,-4.297777,-7.724248,-6.664906,0.6120721034521814
ejm_54~ejm_46_free,79.13215,79.460258,78.508459,79.095048,78.780963,0.13770222485074188
ejm_48~jmc_23_free,-34.197649,-28.445507,-28.77617,-27.872977,-28.301249,1.254411733787214
jmc_28~jmc_30_free,31.214434,31.42288,31.359692,31.33137,31.229758,0.033052704913768396
jmc_27~ejm_50_bound,59.439448,57.886398,58.219203,53.596765,59.451473,1.0777859239291727
ejm_55~ejm_49_free,45.714887,46.176152,45.478991,44.558772,41.856318,0.771558854209515
jmc_23~ejm_50_bound,72.622924,74.241316,76.777187,77.715861,1.1654694564561394
jmc_28~ejm_50_bound,51.524766,45.549556,53.791475,49.338144,53.700044,1.5425110213243851
jmc_23~ejm_43_bound,45.545417,39.56118,40.887237,37.088627,36.047867,1.364331327582067
ejm_42~ejm_50_free,58.204282,58.221015,58.203272,58.212294,58.17906,0.01988674823874207
ejm_47~ejm_31_free,-42.99106,-42.007847,-41.122768,-42.16203,-41.466705,0.2653005370102618
ejm_47~jmc_30_bound,2.104557,1.396499,0.404057,3.904553,-0.397792,0.6857967658544817
ejm_47~jmc_30_free,1.592663,0.068209,1.724819,2.380228,2.07881,0.3264212661408227
jmc_28~ejm_46_free,9.166085,9.052191,8.838133,9.104335,8.958339,0.04776442419137234
ejm_45~ejm_55_bound,-29.654727,-30.319829,-29.294905,-30.535265,-29.589119,0.1966829989932472
ejm_47~jmc_23_free,-36.383849,-36.294107,-38.144331,-35.504543,-37.32534,0.37267462126815315
ejm_46~ejm_31_free,-37.742947,-38.569371,-37.211124,-37.660321,-37.896311,0.22016645821886624
ejm_44~ejm_46_bound,-12.039119,-23.208875,-24.996283,-25.172606,-20.7146,2.4329286684287847
ejm_45~ejm_48_bound,13.72349,14.683078,15.399439,12.829813,12.653574,2.417116949667748
ejm_48~jmc_27_free,-10.217353,-10.199211,-10.417046,-10.784815,-9.898404,0.14610903525087018
ejm_43~jmc_30_bound,-0.886905,0.645665,-1.400587,-4.109162,-2.831511,0.8165761860103441
ejm_47~jmc_27_bound,-21.243891,-19.60826,-21.414013,-19.30639,-19.25254,0.4797808392163448
ejm_44~ejm_50_bound,20.546127,0.145049,0.102688,21.237433,22.630282,4.7386604560222105
ejm_46~ejm_49_bound,-2.090082,0.511173,3.402915,0.099925,-0.005852,0.8798802458675499
jmc_27~ejm_43_free,20.340174,20.792982,19.381198,20.14377,0.2943697690066011
ejm_45~ejm_43_bound,-1.835134,24.844279,27.909238,21.906776,25.048368,4.665799963764125
ejm_44~ejm_31_free,-59.228263,-59.296827,-59.20259,-59.540613,-59.492273,0.05752841758977323
ejm_45~ejm_44_free,1.504178,35.260193,35.024679,37.997942,6.895806,7.158877603330455
jmc_30~ejm_42_bound,-19.335647,-21.546054,-20.64506,-21.160175,-13.157367,1.54857061794542
jmc_28~ejm_43_free,18.319368,-1.417718,16.370944,16.138693,16.00211,3.0235092846970835
ejm_55~ejm_31_free,7.754785,7.742225,7.856996,7.789122,7.76835,0.01694170928605878
ejm_44~ejm_43_free,-14.915491,-14.73702,-15.112045,-14.732014,-14.891929,0.060032300884746044
ejm_45~jmc_27_bound,-5.168554,4.525801,3.651621,4.616048,3.329569,1.5539317786402926
ejm_43~ejm_50_bound,38.426293,20.780454,20.234892,37.946959,38.117103,4.042624829343624
ejm_55~ejm_44_free,66.828997,66.34314,66.357316,66.789239,66.532939,0.08497096438221922
ejm_54~jmc_30_free,86.38341,86.66782,87.324596,85.998819,91.097878,0.7643602168056801
ejm_45~ejm_47_bound,21.598425,22.774845,22.452921,23.440612,17.994689,0.8480555026841273
