pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
CHEMBL3265028~CHEMBL3265010_syk,-27.282606,-15.642557,-23.011152,-26.73011,-18.280222,1.7154074578133192
lig_21~lig_32_cdk2,-124.719169,-129.268738,-129.849953,-127.950613,-130.323937,0.9204153725634858
lig_32~lig_21_cdk2,124.719169,129.268738,129.849953,127.950613,130.323937,0.9204153725634858
28~38_cdk8,15.231049,13.145177,13.351252,12.867613,15.676006,0.4185044037605963
38~28_cdk8,-15.909489,-13.788184,-14.105219,-13.364687,-14.121723,0.4185044037605963
28~23_cdk8,-146.410868,-141.645211,-145.803753,-146.377365,-146.864165,0.6709149879504915
23~28_cdk8,146.410868,141.645211,145.803753,146.377365,146.864165,0.6709149879504915
58~67_pfkfb3,-57.621874,-62.03519,-56.349634,-57.904997,-60.536264,0.7069570582812735
67~58_pfkfb3,57.621874,62.03519,56.349634,57.904997,60.536264,0.7069570582812735
336~67_hif2a,110.900388,107.468178,112.759299,112.455555,112.632344,0.8425571847077677
67~336_hif2a,-110.900388,-107.468178,-112.759299,-112.455555,-112.632344,0.8425571847077677
35~25_cdk8,-265.126095,-254.796622,-254.147742,-263.201604,-251.744381,1.7893131343486992
25~35_cdk8,265.126095,254.796622,254.147742,263.201604,251.744381,1.7893131343486992
lig_p38a_2bb~lig_p38a_2g_p38,90.943593,96.878244,92.672324,93.430741,96.622418,0.992393298008647
lig_p38a_2g~lig_p38a_2bb_p38,-90.943593,-96.878244,-92.672324,-93.430741,-96.622418,0.992393298008647
lig_CAT-17c~lig_CAT-13i_bace,-4.269717,-2.594263,-3.501601,-3.520313,-3.957915,0.1868576280555066
lig_CAT-13i~lig_CAT-17c_bace,3.5187,4.48244,4.121169,3.598182,4.15724,0.1868576280555066
34~47_pfkfb3,-32.220232,-26.556956,-30.825351,-25.658333,-30.511826,1.5709789622197752
47~34_pfkfb3,32.220232,26.556956,30.825351,25.658333,30.511826,1.5709789622197752
3b~5h_tnks2,-13.778617,-12.975636,-12.433144,-14.396628,-15.698537,0.2834496831231224
5h~3b_tnks2,14.44155,13.666337,13.251259,14.292467,14.079641,0.2834496831231224
48~34_pfkfb3,90.793767,97.630271,89.94751,88.740087,91.436239,1.4959237213349017
34~48_pfkfb3,-90.793767,-97.630271,-89.94751,-88.740087,-91.436239,1.4959237213349017
54~34_pfkfb3,25.655926,29.425383,29.434787,29.594296,30.829007,0.6312593036876497
34~54_pfkfb3,-33.873663,-36.3253,-38.021605,-34.492743,-34.378438,0.6312593036876497
out1~out8_shp2,-28.562229,-31.341904,-29.804194,-29.026579,-29.579231,0.36092274827214954
out8~out1_shp2,28.562229,31.341904,29.804194,29.026579,29.579231,0.36092274827214954
lig_18624-1~lig_18660-1_jnk1,-61.222409,-59.586867,-60.673852,-67.427078,-61.774878,0.9973210992132974
lig_18660-1~lig_18624-1_jnk1,61.222409,59.586867,60.673852,67.427078,61.774878,0.9973210992132974
lig_p38a_2p~lig_p38a_2s_p38,93.663175,93.622634,96.179553,101.409444,99.794591,1.4468100952859613
lig_p38a_2s~lig_p38a_2p_p38,-93.663175,-93.622634,-96.179553,-101.409444,-99.794591,1.4468100952859613
lig_p38a_2r~lig_p38a_2u_p38,-137.377007,-164.821441,-164.115801,-87.052624,-134.274569,14.16018057391818
lig_p38a_2u~lig_p38a_2r_p38,137.377007,164.821441,164.115801,87.052624,134.274569,14.16018057391818
22~31_cdk8,-85.660207,-84.314831,-79.785326,-80.575858,-79.904989,0.6989818745859796
31~22_cdk8,34.749426,34.490648,34.358587,34.920189,35.693585,0.6989818745859796
lig_45~lig_53_mcl1,4.519124,4.879312,4.66749,3.867268,5.066649,0.14501038962992532
lig_53~lig_45_mcl1,-4.519124,-4.879312,-4.66749,-3.867268,-5.066649,0.14501038962992532
CHEMBL3265018~CHEMBL3265019_syk,16.354375,16.364231,16.416133,16.397662,16.346331,0.018976959646505972
CHEMBL3265019~CHEMBL3265018_syk,-16.366896,-16.353693,-16.432668,-16.393719,-16.485714,0.018976959646505972
lig_23468~lig_23482_ptp1b,-144.404499,-130.241388,-109.926214,-134.235553,-122.140125,4.606944696545559
lig_23482~lig_23468_ptp1b,117.916251,136.247807,126.83872,116.021559,111.993439,4.606944696545559
CHEMBL3265014~CHEMBL3265025_syk,148.917271,131.100579,135.685914,109.322501,105.293582,8.471043900390645
CHEMBL3265025~CHEMBL3265014_syk,-211.363269,-158.626051,-153.064494,-157.695798,-154.806686,8.471043900390645
CHEMBL3265015~CHEMBL3265006_syk,38.523367,41.256297,39.268773,42.827272,40.49109,1.044908070154958
CHEMBL3265006~CHEMBL3265015_syk,-46.153851,-36.543263,-40.669855,-43.894153,-40.606214,1.044908070154958
CHEMBL3265012~CHEMBL3265028_syk,112.937287,113.937546,118.761368,116.925587,118.505266,0.7515788018058275
CHEMBL3265028~CHEMBL3265012_syk,-112.937287,-113.937546,-118.761368,-116.925587,-118.505266,0.7515788018058275
5o~1b_tnks2,-38.89973,-33.577054,-36.833092,-35.946028,-40.214808,0.794110317517627
1b~5o_tnks2,37.495835,37.26953,33.775557,35.706413,36.394761,0.794110317517627
20~26_cdk8,12.406048,7.139145,4.272299,10.312782,12.617842,1.4885530242716654
26~20_cdk8,-12.406048,-7.139145,-4.272299,-10.312782,-12.617842,1.4885530242716654
lig_48~lig_37_mcl1,7.767413,7.771662,7.570416,6.945678,7.153585,0.1359438308503639
lig_37~lig_48_mcl1,-7.66248,-7.322634,-7.167308,-7.504821,-7.53568,0.1359438308503639
29~27_cdk8,66.730167,64.746223,66.505925,65.681367,66.044812,0.44274550569187915
27~29_cdk8,-67.916822,-66.651139,-65.870449,-68.415379,-69.59465,0.44274550569187915
lig_p38a_2e~lig_p38a_2gg_p38,-71.857381,-1.821976,-74.544257,-78.168697,-80.674896,4.645894618017946
lig_p38a_2gg~lig_p38a_2e_p38,73.842771,76.734166,73.692042,71.749464,71.018012,4.645894618017946
18~24_cdk8,-96.285165,-132.094783,-99.23581,-105.542235,-104.467074,3.5605503558188785
24~18_cdk8,96.382313,96.739137,99.840913,110.441001,100.541296,3.5605503558188785
252~67_hif2a,117.93497,119.478114,117.906003,114.990544,108.603306,1.307414586783243
67~252_hif2a,-117.93497,-119.478114,-117.906003,-114.990544,-108.603306,1.307414586783243
lig_1oi9~lig_32_cdk2,-188.947074,-189.033973,-186.268001,-183.193105,-181.872566,1.6192484409262669
lig_32~lig_1oi9_cdk2,184.496612,189.208045,183.053542,179.306814,185.712205,1.6192484409262669
lig_CAT-17b~lig_CAT-13n_bace,66.596998,69.124787,66.378408,67.49132,67.607804,0.4305596171134466
lig_CAT-13n~lig_CAT-17b_bace,-66.596998,-69.124787,-66.378408,-67.49132,-67.607804,0.4305596171134466
CHEMBL3265026~CHEMBL3265027_syk,6.739983,6.001089,4.037032,2.849464,7.611256,0.766179582379236
CHEMBL3265027~CHEMBL3265026_syk,-4.853576,-8.577494,-6.190468,-2.17818,-4.905624,0.766179582379236
lig_18633-1~lig_18660-1_jnk1,-52.054069,-49.436311,-62.185426,-60.689121,-57.973181,1.7962835239271784
lig_18660-1~lig_18633-1_jnk1,60.743647,52.611521,62.5351,53.71699,53.36815,1.7962835239271784
30~22_cdk8,61.423431,72.100425,60.17409,58.717279,58.447513,2.137255129572246
22~30_cdk8,-80.46007,-83.722179,-84.129036,-89.861728,-80.29558,2.137255129572246
54~84_hif2a,-48.828335,-51.463462,-48.461818,-52.922645,-51.150748,0.9314779464342106
84~54_hif2a,48.828335,51.463462,48.461818,52.922645,51.150748,0.9314779464342106
26~38_cdk8,89.448852,56.53044,58.146438,65.927274,58.073193,14.000605148751317
38~26_cdk8,-89.448852,-56.53044,-58.146438,-65.927274,-58.073193,14.000605148751317
62~23_pfkfb3,39.815849,36.030382,37.789017,41.375086,36.069825,0.7145157624632847
23~62_pfkfb3,-36.239782,-37.080231,-36.604993,-37.48091,-39.834823,0.7145157624632847
lig_1h1r~lig_28_cdk2,-76.42911,-77.608963,-78.63436,-78.634041,-72.47515,0.5823123124117981
lig_28~lig_1h1r_cdk2,68.793604,68.57251,69.971513,70.504113,71.21978,0.5823123124117981
lig_23474~lig_23475_ptp1b,-14.849539,-6.610418,-16.065243,-17.098812,-9.697393,1.7621991228657925
lig_23475~lig_23474_ptp1b,-63.734339,-64.963935,-65.041444,-65.83485,-65.18267,1.7621991228657925
lig_32~lig_22_cdk2,206.953877,214.490706,203.464883,205.793413,210.802533,1.4217255927155168
lig_22~lig_32_cdk2,-206.953877,-214.490706,-203.464883,-205.793413,-210.802533,1.4217255927155168
lig_p38a_2gg~lig_p38a_2m_p38,-11.298183,-6.438861,15.568783,-3.202344,2.776956,5.376049383466235
lig_p38a_2m~lig_p38a_2gg_p38,11.298183,6.438861,-15.568783,3.202344,-2.776956,5.376049383466235
lig_CAT-13b~lig_CAT-13j_bace,-33.509707,-31.368088,-32.997114,-33.569746,-31.665888,0.6218585603915905
lig_CAT-13j~lig_CAT-13b_bace,32.313556,31.97135,33.155459,29.212895,33.363667,0.6218585603915905
CHEMBL3265020~CHEMBL3265025_syk,-9.299152,-8.390949,-6.307124,-8.200989,-6.278496,0.46191002160678074
CHEMBL3265025~CHEMBL3265020_syk,9.005663,10.255187,10.984517,8.05388,9.080008,0.46191002160678074
lig_p38a_3fmh~lig_p38a_3flq_p38,-78.705831,-71.446134,-77.042419,-84.822473,-74.662813,1.94073004409833
lig_p38a_3flq~lig_p38a_3fmh_p38,78.705831,71.446134,77.042419,84.822473,74.662813,1.94073004409833
CHEMBL3265027~CHEMBL3265021_syk,21.662907,21.628796,22.115973,21.928187,21.384475,0.07940008400031148
CHEMBL3265021~CHEMBL3265027_syk,-22.059952,-21.768008,-21.946176,-21.760552,-21.696868,0.07940008400031148
lig_53~lig_47_mcl1,-10.616688,-11.875034,-11.816402,-12.47471,-12.717455,0.24628478203731272
lig_47~lig_53_mcl1,10.616688,11.875034,11.816402,12.47471,12.717455,0.24628478203731272
44~36_cdk8,8.910677,9.3007,10.65072,9.989355,9.341831,0.37960566615189306
36~44_cdk8,-9.968723,-9.472133,-9.401931,-10.449782,-8.132063,0.37960566615189306
CHEMBL3265019~CHEMBL3265026_syk,33.068989,33.403732,33.187191,34.986932,36.220386,0.21241963295731336
CHEMBL3265026~CHEMBL3265019_syk,-36.236469,-36.36267,-36.389322,-36.451534,-36.697144,0.21241963295731336
lig_CAT-17b~lig_CAT-13j_bace,-2.557813,-6.530386,-1.744419,11.591218,-2.42782,3.0977793005132725
lig_CAT-13j~lig_CAT-17b_bace,2.557813,6.530386,1.744419,-11.591218,2.42782,3.0977793005132725
CHEMBL3265015~CHEMBL3265024_syk,31.041974,38.939829,31.328343,37.676264,27.266122,1.8669364730615357
CHEMBL3265024~CHEMBL3265015_syk,-31.041974,-38.939829,-31.328343,-37.676264,-27.266122,1.8669364730615357
67~42_pfkfb3,64.140875,63.540487,64.192797,64.47422,65.003909,0.47638161636297593
42~67_pfkfb3,-65.074814,-65.639412,-63.333896,-63.358392,-61.644697,0.47638161636297593
lig_p38a_2y~lig_p38a_2ff_p38,-19.851463,-26.990578,-19.274521,-35.065844,-15.85236,3.3128613852739788
lig_p38a_2ff~lig_p38a_2y_p38,19.851463,26.990578,19.274521,35.065844,15.85236,3.3128613852739788
lig_p38a_2f~lig_p38a_2bb_p38,-124.717277,-144.573999,-142.898488,-146.589692,-143.969781,4.00347263547077
lig_p38a_2bb~lig_p38a_2f_p38,124.717277,144.573999,142.898488,146.589692,143.969781,4.00347263547077
CHEMBL3265027~CHEMBL3259820_syk,-123.609596,-126.517222,-128.3697,-126.520347,-126.723232,0.494137316899712
CHEMBL3259820~CHEMBL3265027_syk,123.609596,126.517222,128.3697,126.520347,126.723232,0.494137316899712
30~23_cdk8,86.795681,16.891081,84.371554,0.31165,80.80008,15.27753362401488
23~30_cdk8,-86.795681,-16.891081,-84.371554,-0.31165,-80.80008,15.27753362401488
lig_20~lig_32_cdk2,-198.468989,-213.304662,-210.399743,-207.754301,-211.575372,2.0111682282915604
lig_32~lig_20_cdk2,198.468989,213.304662,210.399743,207.754301,211.575372,2.0111682282915604
40~19_cdk8,-54.014185,-55.31467,-52.813477,-50.537588,-58.011014,1.5583668838818618
19~40_cdk8,55.653301,59.365825,58.95561,51.195107,52.792764,1.5583668838818618
33~53_pfkfb3,-95.747779,-95.864659,-97.522201,-97.846172,-98.200328,0.6167577148952811
53~33_pfkfb3,97.397226,97.358009,97.88011,97.979257,94.266955,0.6167577148952811
CHEMBL3265021~CHEMBL3265025_syk,-19.842606,-19.98024,-20.491084,-19.516509,-16.268269,0.5644461931982552
CHEMBL3265025~CHEMBL3265021_syk,18.068185,17.043296,19.253786,17.568244,20.738167,0.5644461931982552
lig_CAT-13b~lig_CAT-13n_bace,-110.571801,-111.428341,-107.579454,-108.599496,-113.369512,0.8430456378344389
lig_CAT-13n~lig_CAT-13b_bace,110.571801,111.428341,107.579454,108.599496,113.369512,0.8430456378344389
25~37_cdk8,212.733596,213.080512,213.416987,213.17688,212.532567,0.15817783104234392
37~25_cdk8,-212.733596,-213.080512,-213.416987,-213.17688,-212.532567,0.15817783104234392
57~42_pfkfb3,-3.138632,-1.258067,0.211603,-1.300858,-1.211532,0.6082362205196948
42~57_pfkfb3,-0.388964,2.756209,1.609066,3.865443,-0.430925,0.6082362205196948
CHEMBL3265022~CHEMBL3265011_syk,-44.080742,-44.433059,-42.247849,-43.051025,-38.305325,0.6069590008982645
CHEMBL3265011~CHEMBL3265022_syk,44.080742,44.433059,42.247849,43.051025,38.305325,0.6069590008982645
CHEMBL3265020~CHEMBL3265012_syk,-53.885242,-49.559969,-50.94861,-51.862902,-50.862756,0.5418005324259411
CHEMBL3265012~CHEMBL3265020_syk,53.885242,49.559969,50.94861,51.862902,50.862756,0.5418005324259411
54~31_pfkfb3,48.190849,46.25115,48.508592,47.240038,47.819447,0.2713528726934951
31~54_pfkfb3,-48.190849,-46.25115,-48.508592,-47.240038,-47.819447,0.2713528726934951
17~42_cdk8,4.176317,-3.635694,17.001445,1.572192,5.249614,1.8643259669481362
42~17_cdk8,-6.052552,-9.604604,-2.82373,-5.211208,1.377235,1.8643259669481362
lig_23474~lig_23482_ptp1b,-154.067004,-145.924227,-148.320379,-158.055968,-167.256926,3.2074754968557975
lig_23482~lig_23474_ptp1b,154.067004,145.924227,148.320379,158.055968,167.256926,3.2074754968557975
26~29_cdk8,-58.445601,-56.841728,-60.649362,-42.343201,-57.065291,2.0663319597067438
29~26_cdk8,58.445601,56.841728,60.649362,42.343201,57.065291,2.0663319597067438
35~41_cdk8,14.42968,9.792862,12.825837,10.83239,10.00713,0.7122270022301916
41~35_cdk8,-13.374018,-11.933645,-10.8191,-9.889544,-9.12109,0.7122270022301916
lig_CAT-13d~lig_CAT-13n_bace,73.099286,71.427865,73.648018,74.672494,72.461107,0.3424520911163515
lig_CAT-13n~lig_CAT-13d_bace,-73.099286,-71.427865,-73.648018,-74.672494,-72.461107,0.3424520911163515
CHEMBL3265026~CHEMBL3265010_syk,-88.527833,-91.858718,-92.871891,-93.683017,-90.537095,0.7731177012417001
CHEMBL3265010~CHEMBL3265026_syk,93.334501,90.482176,93.107079,93.284636,89.082928,0.7731177012417001
lig_18633-1~lig_18652-1_jnk1,-178.440194,-177.924447,-177.175176,-177.998398,-180.506588,0.472909993099599
lig_18652-1~lig_18633-1_jnk1,178.951673,177.656867,175.706986,177.551847,178.275025,0.472909993099599
64~67_pfkfb3,-68.012098,-57.696909,-59.008081,-58.05756,-56.640513,1.5395320553598295
67~64_pfkfb3,68.012098,57.696909,59.008081,58.05756,56.640513,1.5395320553598295
lig_CAT-17c~lig_CAT-13f_bace,15.03196,15.517206,15.826945,15.926692,14.852225,0.3407315238122526
lig_CAT-13f~lig_CAT-17c_bace,-15.03196,-15.517206,-15.826945,-15.926692,-14.852225,0.3407315238122526
31~23_cdk8,-29.672934,-74.704567,-186.751839,-162.176671,-40.188483,31.55730385892058
23~31_cdk8,29.672934,74.704567,186.751839,162.176671,40.188483,31.55730385892058
lig_23466~lig_23482_ptp1b,-180.840568,-176.951598,-179.026799,-182.538107,-176.419299,1.2551147211013403
lig_23482~lig_23466_ptp1b,180.840568,176.951598,179.026799,182.538107,176.419299,1.2551147211013403
lig_32~lig_17_cdk2,208.56666,210.280705,206.298201,209.166099,209.624064,0.6825766217295611
lig_17~lig_32_cdk2,-208.56666,-210.280705,-206.298201,-209.166099,-209.624064,0.6825766217295611
lig_CAT-17b~lig_CAT-13i_bace,-2.767545,-1.84666,-1.715561,0.746796,-2.026791,0.3581451418195269
lig_CAT-13i~lig_CAT-17b_bace,2.767545,1.84666,1.715561,-0.746796,2.026791,0.3581451418195269
lig_1h1q~lig_32_cdk2,-206.890487,-208.953973,-205.066298,-212.374679,-208.283531,1.2526590586505304
lig_32~lig_1h1q_cdk2,210.610195,203.875427,203.542692,208.61675,210.881767,1.2526590586505304
lig_p38a_2f~lig_p38a_2v_p38,27.772075,28.755617,27.790773,27.149908,24.687249,0.5217824567184093
lig_p38a_2v~lig_p38a_2f_p38,-25.557719,-25.537925,-28.363029,-28.322856,-26.983913,0.5217824567184093
lig_p38a_2v~lig_p38a_3flw_p38,-4.719391,-7.845962,-7.597586,-16.923928,-11.764383,1.1132673979673098
lig_p38a_3flw~lig_p38a_2v_p38,7.988594,10.047269,6.87572,12.41526,7.910279,1.1132673979673098
lig_p38a_3fln~lig_p38a_2u_p38,-158.829517,-148.57829,-153.407348,-156.618127,-166.791294,2.1130607066887768
lig_p38a_2u~lig_p38a_3fln_p38,158.829517,148.57829,153.407348,156.618127,166.791294,2.1130607066887768
33~42_pfkfb3,-75.837457,-76.074939,-81.385181,-83.596669,-79.75861,1.1137518634657972
42~33_pfkfb3,75.837457,76.074939,81.385181,83.596669,79.75861,1.1137518634657972
lig_p38a_2p~lig_p38a_2e_p38,71.797134,74.189282,69.711697,80.648263,73.517624,1.1998777501506246
lig_p38a_2e~lig_p38a_2p_p38,-82.011042,-78.092697,-76.53271,-76.337198,-79.489142,1.1998777501506246
25~29_cdk8,99.257286,96.467942,99.570895,97.957351,99.375726,0.5876896859083882
29~25_cdk8,-99.257286,-96.467942,-99.570895,-97.957351,-99.375726,0.5876896859083882
33~39_pfkfb3,-222.701283,-222.925856,-218.218714,-227.711441,-204.621542,4.517728269174993
39~33_pfkfb3,222.701283,222.925856,218.218714,227.711441,204.621542,4.517728269174993
CHEMBL3265033~CHEMBL3265034_syk,202.109233,197.967829,197.355846,202.501633,199.739045,1.1893065221886512
CHEMBL3265034~CHEMBL3265033_syk,-194.147308,-197.473563,-193.434507,-196.796792,-190.955349,1.1893065221886512
24~23_cdk8,-64.878014,-63.689925,-62.789197,-60.784614,-63.862726,0.6891229160239409
23~24_cdk8,64.878014,63.689925,62.789197,60.784614,63.862726,0.6891229160239409
5k~1b_tnks2,8.537182,8.683608,7.342926,8.13659,8.462691,0.4966838815014035
1b~5k_tnks2,-7.39719,-9.635325,-8.159023,-6.645429,-6.892534,0.4966838815014035
CHEMBL3265008~CHEMBL3265025_syk,47.033081,47.062431,48.190767,46.468452,47.802093,0.49315854336841114
CHEMBL3265025~CHEMBL3265008_syk,-47.033081,-47.062431,-48.190767,-46.468452,-47.802093,0.49315854336841114
lig_p38a_2aa~lig_p38a_2v_p38,9.775317,9.445695,3.121901,14.55853,2.507102,0.9765321200761781
lig_p38a_2v~lig_p38a_2aa_p38,-9.654934,-13.484329,-10.775137,-11.218201,-12.975692,0.9765321200761781
lig_CAT-4l~lig_CAT-4p_bace,46.932473,46.219531,47.710134,41.891749,48.100688,0.7129619651596684
lig_CAT-4p~lig_CAT-4l_bace,-48.001995,-47.234278,-45.638247,-44.869547,-48.445313,0.7129619651596684
84~42_hif2a,23.563409,23.907949,21.286878,16.679228,23.613717,1.203993414797669
42~84_hif2a,-23.563409,-23.907949,-21.286878,-16.679228,-23.613717,1.203993414797669
30~41_pfkfb3,-153.099876,-151.350627,-151.795189,-151.178073,-149.413581,0.46706674107727925
41~30_pfkfb3,153.099876,151.350627,151.795189,151.178073,149.413581,0.46706674107727925
48~31_pfkfb3,190.013071,192.025627,191.909985,189.068692,194.05304,0.9986287329973991
31~48_pfkfb3,-190.013071,-192.025627,-191.909985,-189.068692,-194.05304,0.9986287329973991
37~59_pfkfb3,3.844589,-0.794134,8.91702,5.840575,5.403022,2.0802596779670237
59~37_pfkfb3,-8.83333,-1.389317,2.625865,-1.154478,-0.119846,2.0802596779670237
lig_17~lig_1oiu_cdk2,-130.445036,-132.315211,-130.980956,-130.095683,-133.516244,0.5658806028566621
lig_1oiu~lig_17_cdk2,130.445036,132.315211,130.980956,130.095683,133.516244,0.5658806028566621
30~38_pfkfb3,-129.242258,-126.899845,-127.807125,-126.653548,-131.327495,0.9132703674513807
38~30_pfkfb3,129.242258,126.899845,127.807125,126.653548,131.327495,0.9132703674513807
33~48_pfkfb3,-126.291493,-125.52497,-123.44303,-126.765416,-129.789069,0.6926196985509981
48~33_pfkfb3,126.291493,125.52497,123.44303,126.765416,129.789069,0.6926196985509981
7b~338_hif2a,24.900003,25.444235,27.419916,23.933175,24.125234,1.6211118932705988
338~7b_hif2a,-28.578217,-28.421756,-28.566851,-16.84022,-21.378848,1.6211118932705988
CHEMBL1085895~CHEMBL1093088_eg5,84.321478,93.168046,91.561016,90.879078,86.871267,1.6389188666234975
CHEMBL1093088~CHEMBL1085895_eg5,-97.203584,-95.479988,-95.344384,-96.596197,-85.434661,1.6389188666234975
266~252_hif2a,-22.338966,-27.333318,-29.879165,-27.266145,-32.085086,1.6145995651563634
252~266_hif2a,27.27107,34.74733,20.782108,30.765291,26.461926,1.6145995651563634
29~22_cdk8,111.855306,110.631619,115.546615,112.818955,114.394062,1.2901467886848204
22~29_cdk8,-113.606003,-117.279072,-112.998052,-109.298339,-119.053054,1.2901467886848204
266~336_hif2a,-1.264804,-5.854174,-1.485922,-1.780702,-2.714878,1.2122669256709284
336~266_hif2a,1.415861,0.543894,6.302803,-3.184977,6.160125,1.2122669256709284
44~23_cdk8,-214.526263,-219.537856,-223.632114,-180.385389,-216.903538,4.338582230864387
23~44_cdk8,214.526263,219.537856,223.632114,180.385389,216.903538,4.338582230864387
25~41_cdk8,215.929543,213.409855,215.636724,214.500425,215.942655,0.36042863688743265
41~25_cdk8,-215.929543,-213.409855,-215.636724,-214.500425,-215.942655,0.36042863688743265
lig_18652-1~lig_18624-1_jnk1,180.833816,182.625423,182.545189,185.204061,180.684587,0.6530508483007714
lig_18624-1~lig_18652-1_jnk1,-180.833816,-182.625423,-182.545189,-185.204061,-180.684587,0.6530508483007714
28~29_cdk8,-106.056451,-116.447423,-109.768585,-112.3247,-108.938486,1.1034586529136634
29~28_cdk8,106.056451,116.447423,109.768585,112.3247,108.938486,1.1034586529136634
28~19_cdk8,-16.917458,-17.288833,-13.814808,-17.020336,-17.541896,0.37365398222919993
19~28_cdk8,19.487283,18.151072,18.838128,19.92197,18.197255,0.37365398222919993
336~61_hif2a,-17.684141,-14.431506,-8.134701,-12.234292,-16.570413,1.0783282387889535
61~336_hif2a,11.414047,15.953978,15.645313,12.580152,12.906046,1.0783282387889535
lig_18637-1~lig_18652-1_jnk1,3.651012,1.52509,2.48915,3.396863,1.594368,0.39294978806853803
lig_18652-1~lig_18637-1_jnk1,8.326324,9.303003,10.030684,8.229429,8.144572,0.39294978806853803
CHEMBL1086409~CHEMBL1082249_eg5,-16.558207,-28.88018,-24.629206,-16.723159,-21.389817,2.529166160073307
CHEMBL1082249~CHEMBL1086409_eg5,23.507686,29.771414,15.368303,11.622794,16.494736,2.529166160073307
CHEMBL3265033~CHEMBL3265027_syk,198.993431,198.287639,198.2244,199.802135,200.091996,1.1125436105392938
