pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
5k~3b_tnks2,6.984585,7.196858,7.045701,6.935303,6.993967,0.044949030472747634
7b~23_hif2a,-11.346723,-11.20738,-11.276998,-11.520984,-11.304011,0.05256777495139012
CHEMBL3265016~CHEMBL3265028_syk,25.575594,24.966009,25.322866,25.473759,24.327305,0.22639408264806765
lig_31~lig_56_mcl1,-2.242301,-2.060457,-2.363623,-2.454235,-2.007098,0.08562083661375894
21~27_cdk8,-43.388612,-42.184432,-39.04094,-40.727792,-43.062723,0.8048932604563417
62~34_pfkfb3,10.58403,-0.502871,-2.676803,2.104486,-7.68801,3.0191978887959725
24~27_cdk8,-53.743098,-51.98228,-54.987731,-58.931698,-53.00792,1.2043936430142588
336~234_hif2a,40.503469,40.069339,40.304147,40.438343,40.180912,0.07998099557519973
lig_ejm_44~lig_ejm_50_tyk2,-11.755154,-11.74476,-11.638453,-11.822915,-11.227009,0.10682451443718317
20~31_cdk8,34.476199,39.004757,35.353144,34.01922,39.464506,1.1537067339789344
28~31_cdk8,13.091636,10.853578,10.05859,10.782279,10.730454,0.5171715736659931
13~37_cdk8,-17.735233,-18.327355,-19.093928,-18.239255,-19.230189,0.2797691973684733
CHEMBL3265011~CHEMBL3265012_syk,-13.558118,-13.175041,-11.558988,-10.814278,-14.713002,0.70184245487756
58~63_pfkfb3,-13.42673,-13.332607,-13.462028,-13.553457,-13.615465,0.049301729550392207
lig_p38a_3fmh~lig_p38a_2y_p38,17.247489,15.405103,16.589517,6.510089,13.138357,1.9470634214732712
266~215_hif2a,-31.19206,-31.815427,-31.600707,-31.380866,-31.640986,0.10843216900597323
34~63_pfkfb3,27.127698,32.645501,27.777675,29.730426,27.766761,1.0085437354543143
lig_1b~lig_1c_thrombin,-0.190279,-0.172743,-0.183012,-0.152461,-0.221254,0.011290877890580519
CHEMBL3265015~CHEMBL3265026_syk,63.490846,58.307619,65.001194,61.935733,63.997578,1.169702692561361
out6~out23_shp2,10.590589,9.950592,10.184579,10.861597,10.775623,0.17500163671863178
59~38_pfkfb3,-16.143118,-15.832373,-15.500168,-15.367061,-15.650573,0.135479040917258
53~34_pfkfb3,50.275466,50.130827,48.980515,48.066691,47.841608,0.5050486596935585
33~16_cdk8,3.17074,2.619119,2.044271,1.778269,2.796811,0.25289466645858705
