lig_1,lig_2,freenrg,error,engine
ejm_54,jmc_28,5.3753,1.0021,SOMD
jmc_28,ejm_48,-0.4036,0.7307,SOMD
jmc_28,jmc_23,0.1421,0.0921,SOMD
jmc_23,jmc_28,1.0935,0.0914,SOMD
jmc_28,ejm_43,0.6804,1.2784,SOMD
ejm_43,jmc_28,4.6767,0.9751,SOMD
jmc_28,ejm_42,-0.8193,0.8179,SOMD
jmc_28,ejm_31,1.1486,0.5203,SOMD
jmc_28,ejm_49,0.2565,0.5212,SOMD
ejm_49,jmc_28,0.8604,0.5063,SOMD
ejm_55,ejm_54,-1.1591,0.218,SOMD
ejm_54,ejm_55,0.6195,0.2168,SOMD
ejm_55,ejm_48,0.1555,0.484,SOMD
ejm_48,ejm_55,-4.0504,0.5676,SOMD
ejm_55,jmc_23,-1.9011,0.4119,SOMD
jmc_23,ejm_55,0.7461,0.429,SOMD
ejm_55,ejm_44,0.9028,0.2377,SOMD
ejm_55,jmc_27,-3.1184,0.3887,SOMD
jmc_27,ejm_55,3.6939,0.4534,SOMD
ejm_43,ejm_55,1.4617,0.1507,SOMD
ejm_55,ejm_46,-1.078,0.3344,SOMD
ejm_46,ejm_55,-0.5012,0.3384,SOMD
ejm_55,jmc_30,-0.6304,0.5394,SOMD
jmc_30,ejm_55,-0.6824,0.5279,SOMD
ejm_55,ejm_42,-0.7791,0.0995,SOMD
ejm_42,ejm_55,-0.7446,0.105,SOMD
ejm_55,ejm_49,4.4547,0.6135,SOMD
ejm_49,ejm_55,-4.1296,0.6148,SOMD
ejm_54,ejm_48,-1.4475,0.8514,SOMD
ejm_48,ejm_54,4.3847,0.7825,SOMD
ejm_54,jmc_23,-0.3335,0.7565,SOMD
jmc_23,ejm_54,3.4818,0.6812,SOMD
ejm_54,ejm_44,4.093,0.4447,SOMD
ejm_44,ejm_54,-2.1596,0.3984,SOMD
ejm_54,jmc_27,0.7741,0.7963,SOMD
jmc_27,ejm_54,1.1969,0.7608,SOMD
ejm_54,ejm_43,1.7956,0.3214,SOMD
ejm_43,ejm_54,0.2753,0.3364,SOMD
ejm_54,ejm_46,3.1292,0.7239,SOMD
ejm_46,ejm_54,0.1656,0.6554,SOMD
ejm_54,jmc_30,2.3479,1.0214,SOMD
jmc_30,ejm_54,1.4479,0.8067,SOMD
ejm_54,ejm_42,1.066,0.2647,SOMD
ejm_42,ejm_54,-1.8608,0.2112,SOMD
ejm_54,ejm_49,1.5235,1.0566,SOMD
ejm_48,jmc_23,1.9729,0.6027,SOMD
jmc_23,ejm_48,-1.0408,0.6511,SOMD
ejm_48,ejm_44,29.7776,15.1548,SOMD
ejm_44,ejm_48,-1.2523,3.1902,SOMD
ejm_48,jmc_27,-8.1053,20.0565,SOMD
jmc_27,ejm_48,-0.2568,0.5048,SOMD
ejm_48,ejm_43,-14.8198,25.1804,SOMD
ejm_43,ejm_48,-2.369,0.7833,SOMD
ejm_48,ejm_46,-0.3847,0.5282,SOMD
ejm_46,ejm_48,-2.6483,0.4748,SOMD
ejm_48,jmc_30,1.353,0.7077,SOMD
jmc_30,ejm_48,2.1282,0.7453,SOMD
ejm_48,ejm_42,1.5313,0.8332,SOMD
ejm_48,ejm_50,-4.0367,49.1517,SOMD
ejm_50,ejm_48,-2.3724,43.6033,SOMD
ejm_49,ejm_48,1.2907,0.6785,SOMD
jmc_23,ejm_44,11.2575,49.1919,SOMD
jmc_23,ejm_43,-0.5275,0.7465,SOMD
ejm_43,jmc_23,-0.6378,0.7741,SOMD
jmc_23,jmc_30,0.7225,0.0869,SOMD
ejm_42,jmc_23,-0.6267,0.6201,SOMD
ejm_31,jmc_23,0.2852,0.6518,SOMD
jmc_23,ejm_50,-0.4407,16.4653,SOMD
ejm_50,jmc_23,-1.6225,8.0155,SOMD
jmc_23,ejm_49,1.1455,0.4608,SOMD
ejm_44,jmc_27,-2.0059,3.87,SOMD
jmc_27,ejm_44,5.3412,2.3095,SOMD
ejm_44,ejm_46,1.6805,2.4731,SOMD
ejm_46,ejm_44,3.0734,2.0223,SOMD
ejm_44,ejm_42,-3.0097,0.2984,SOMD
ejm_42,ejm_44,2.7437,0.2766,SOMD
ejm_44,ejm_50,-0.6007,0.3209,SOMD
ejm_50,ejm_44,3.6757,0.3366,SOMD
jmc_27,ejm_43,-0.4744,0.8001,SOMD
ejm_43,jmc_27,0.2666,0.6915,SOMD
jmc_27,ejm_42,-0.8882,0.673,SOMD
ejm_42,jmc_27,-2.0739,0.7165,SOMD
jmc_27,ejm_31,1.5549,0.7579,SOMD
ejm_31,jmc_27,2.702,0.9281,SOMD
jmc_27,ejm_49,0.6616,0.5134,SOMD
ejm_49,jmc_27,-0.8834,0.5052,SOMD
ejm_43,ejm_46,1.0655,0.5663,SOMD
ejm_46,ejm_43,-0.7859,0.7323,SOMD
ejm_43,jmc_30,0.568,1.6689,SOMD
jmc_30,ejm_43,-0.3513,1.2213,SOMD
ejm_43,ejm_42,1.5052,0.1933,SOMD
ejm_42,ejm_43,1.4943,0.2074,SOMD
ejm_43,ejm_50,2.6866,0.2237,SOMD
ejm_50,ejm_43,1.4116,0.2556,SOMD
ejm_43,ejm_49,0.7511,0.9453,SOMD
ejm_49,ejm_43,-0.4231,1.2532,SOMD
ejm_46,ejm_42,0.9006,0.3781,SOMD
ejm_42,ejm_46,0.6776,0.8415,SOMD
ejm_46,ejm_31,1.5221,0.3722,SOMD
ejm_31,ejm_46,-0.7933,0.3988,SOMD
ejm_46,ejm_50,-0.6324,10.9982,SOMD
ejm_50,ejm_46,1.3581,63.3697,SOMD
ejm_46,ejm_49,-0.7619,0.4376,SOMD
jmc_30,ejm_42,-1.7626,1.2415,SOMD
ejm_42,jmc_30,3.5982,37.0919,SOMD
ejm_31,jmc_30,-0.1641,1.2375,SOMD
jmc_30,ejm_50,-4.3842,83.654,SOMD
ejm_50,jmc_30,-3.7306,116.7279,SOMD
jmc_30,ejm_49,-1.1913,0.5529,SOMD
ejm_49,jmc_30,-0.1333,0.6255,SOMD
ejm_42,ejm_49,3.3192,1.142,SOMD
ejm_49,ejm_42,-1.0971,1.077,SOMD
ejm_31,ejm_50,-0.1861,0.1561,SOMD
ejm_50,ejm_31,-0.1962,0.1719,SOMD
ejm_31,ejm_49,-2.456,1.1356,SOMD
ejm_49,ejm_31,-0.4183,0.9583,SOMD
ejm_49,ejm_50,-6.1617,637.3292,SOMD
lig_1,lig_2,freenrg,error,engine
ejm_45,ejm_55,2.1927,0.2937,SOMD
ejm_55,ejm_45,-0.6065,0.3569,SOMD
ejm_45,ejm_54,0.0554,0.3277,SOMD
ejm_54,ejm_45,0.5585,0.3567,SOMD
ejm_45,ejm_44,7.7982,3.4972,SOMD
ejm_44,ejm_45,-3.9142,1.0173,SOMD
ejm_45,ejm_43,0.914,1.4737,SOMD
ejm_43,ejm_45,-1.4112,1.24,SOMD
ejm_45,ejm_42,-0.9781,0.6015,SOMD
ejm_45,ejm_50,-5.8713,0.3474,SOMD
ejm_42,ejm_45,-0.8869,0.4475,SOMD
ejm_50,ejm_45,3.2907,0.4213,SOMD
intermediate_01,jmc_28,-0.2931,0.2224,SOMD
jmc_28,intermediate_01,0.3425,0.2348,SOMD
intermediate_01,ejm_55,-2.4749,0.1761,SOMD
ejm_55,intermediate_01,2.4686,0.1695,SOMD
intermediate_01,ejm_54,0.8403,0.2539,SOMD
ejm_54,intermediate_01,3.7971,0.2594,SOMD
intermediate_01,jmc_23,-1.3168,0.3618,SOMD
jmc_23,intermediate_01,1.8712,0.3273,SOMD
intermediate_01,ejm_44,2.3599,0.3757,SOMD
ejm_44,intermediate_01,0.6506,0.3781,SOMD
intermediate_01,jmc_27,-1.7464,0.238,SOMD
jmc_27,intermediate_01,1.0911,0.2369,SOMD
intermediate_01,ejm_43,-4.7296,0.3123,SOMD
ejm_43,intermediate_01,3.6801,0.2729,SOMD
intermediate_01,jmc_30,-3.4198,0.4252,SOMD
jmc_30,intermediate_01,5.3474,0.4105,SOMD
intermediate_01,ejm_42,6.4467,0.2541,SOMD
ejm_42,intermediate_01,2.073,0.2573,SOMD
intermediate_01,ejm_50,-11.0831,3.0379,SOMD
ejm_50,intermediate_01,4.6605,9.4741,SOMD
ejm_47,jmc_28,-3.6503,34.641,SOMD
jmc_28,ejm_47,-2.1179,4.1554,SOMD
ejm_47,ejm_54,0.8379,1.0893,SOMD
ejm_54,ejm_47,5.0206,1.8418,SOMD
ejm_47,jmc_23,0.1506,19.6098,SOMD
jmc_23,ejm_47,0.0006,2.1127,SOMD
ejm_44,ejm_47,-7.1024,33.4964,SOMD
ejm_47,jmc_27,0.9491,2.8564,SOMD
jmc_27,ejm_47,-2.5145,13.2978,SOMD
ejm_47,ejm_43,1.643,14.9963,SOMD
ejm_43,ejm_47,1.9568,1.8624,SOMD
ejm_46,ejm_47,2.5741,28.9514,SOMD
jmc_30,ejm_47,2.8102,8.1273,SOMD
ejm_42,ejm_47,-1.4617,2.9055,SOMD
ejm_47,ejm_31,0.8714,4.5704,SOMD
ejm_31,ejm_47,-3.8844,1.8619,SOMD
ejm_47,ejm_50,1.7822,145.4828,SOMD
ejm_50,ejm_47,0.3837,95.0398,SOMD
ejm_47,ejm_49,0.5926,0.5721,SOMD
ejm_49,ejm_47,-2.7201,0.6045,SOMD
jmc_28,ejm_55,-4.2876,0.4661,SOMD
ejm_55,jmc_28,2.8769,0.4551,SOMD
jmc_28,ejm_54,-0.3234,0.8295,SOMD
jmc_28,ejm_48,-0.7509,0.8854,SOMD
ejm_48,jmc_28,1.9072,0.922,SOMD
jmc_28,jmc_23,-0.1819,0.0891,SOMD
jmc_23,jmc_28,1.503,0.091,SOMD
jmc_28,ejm_43,-1.5187,0.7943,SOMD
jmc_28,ejm_42,0.1499,0.8269,SOMD
ejm_42,jmc_28,-1.4317,0.7668,SOMD
ejm_31,jmc_28,0.7447,2.1685,SOMD
jmc_28,ejm_50,0.1777,64.7382,SOMD
ejm_50,jmc_28,-4.9898,68.9534,SOMD
jmc_28,ejm_49,0.5133,0.5548,SOMD
ejm_55,ejm_54,-1.1999,0.2246,SOMD
ejm_54,ejm_55,0.4804,0.1992,SOMD
ejm_55,ejm_48,0.8355,0.4187,SOMD
ejm_48,ejm_55,1.4028,0.4109,SOMD
ejm_55,jmc_23,-1.5384,0.4714,SOMD
jmc_23,ejm_55,-5.341,0.5251,SOMD
ejm_55,ejm_44,3.9596,0.2214,SOMD
ejm_55,jmc_27,0.6452,0.4538,SOMD
jmc_27,ejm_55,-2.9347,0.4739,SOMD
ejm_55,ejm_43,2.5016,0.187,SOMD
ejm_43,ejm_55,0.1025,0.1602,SOMD
ejm_55,ejm_46,3.1866,0.4119,SOMD
ejm_46,ejm_55,-4.3993,0.3877,SOMD
ejm_55,jmc_30,-2.6929,0.6774,SOMD
jmc_30,ejm_55,1.1254,0.5345,SOMD
ejm_55,ejm_42,0.7413,0.1074,SOMD
ejm_42,ejm_55,-0.737,0.1138,SOMD
ejm_55,ejm_49,4.4799,0.5829,SOMD
ejm_49,ejm_55,-3.9103,0.6692,SOMD
ejm_48,ejm_54,-1.1422,0.8266,SOMD
ejm_54,jmc_23,-1.9845,0.8054,SOMD
jmc_23,ejm_54,-5.2315,0.8141,SOMD
ejm_54,ejm_44,6.4845,0.4918,SOMD
ejm_44,ejm_54,-1.1648,0.4333,SOMD
ejm_54,jmc_27,-0.2211,0.6863,SOMD
jmc_27,ejm_54,-0.8632,0.9651,SOMD
ejm_54,ejm_43,1.9645,0.2711,SOMD
ejm_43,ejm_54,0.051,0.2765,SOMD
ejm_54,ejm_46,0.338,0.7476,SOMD
ejm_46,ejm_54,-1.2071,0.6357,SOMD
ejm_54,ejm_42,1.0844,0.2347,SOMD
ejm_42,ejm_54,-1.4553,0.2148,SOMD
ejm_49,ejm_54,-0.1196,1.1658,SOMD
ejm_48,jmc_23,1.8795,0.597,SOMD
jmc_23,ejm_48,1.0447,0.7875,SOMD
ejm_48,ejm_44,4.338,2.9202,SOMD
ejm_44,ejm_48,31.902,43.9946,SOMD
ejm_48,jmc_27,10.5475,11.35,SOMD
jmc_27,ejm_48,-0.7229,0.8471,SOMD
ejm_48,ejm_43,1.3263,1.0606,SOMD
ejm_48,ejm_46,0.4207,0.865,SOMD
ejm_46,ejm_48,1.1208,1.0303,SOMD
ejm_48,jmc_30,1.0454,0.8265,SOMD
jmc_30,ejm_48,-2.2036,0.8207,SOMD
ejm_48,ejm_42,3.0369,0.5807,SOMD
ejm_42,ejm_48,1.5111,0.9149,SOMD
ejm_48,ejm_31,3.084,0.4647,SOMD
ejm_31,ejm_48,-1.4991,0.5967,SOMD
ejm_48,ejm_50,0.5099,41.243,SOMD
ejm_50,ejm_48,-8.9243,58.9833,SOMD
ejm_49,ejm_48,-3.6393,0.6414,SOMD
jmc_23,ejm_44,5.6972,23.0538,SOMD
ejm_44,jmc_23,-1.2329,1.6359,SOMD
jmc_23,ejm_43,-3.8544,70.8782,SOMD
jmc_23,jmc_30,0.0435,0.0961,SOMD
jmc_30,jmc_23,-0.6351,0.1187,SOMD
ejm_42,jmc_23,-2.1781,0.538,SOMD
jmc_23,ejm_31,1.3419,0.8011,SOMD
ejm_31,jmc_23,-1.4891,0.6269,SOMD
jmc_23,ejm_50,-3.6178,4.6803,SOMD
ejm_50,jmc_23,-3.3026,16.2039,SOMD
jmc_23,ejm_49,1.8935,0.4995,SOMD
ejm_49,jmc_23,-1.0383,0.5911,SOMD
ejm_44,jmc_27,-1.3719,1.5413,SOMD
ejm_46,ejm_44,2.0537,6.3896,SOMD
ejm_44,jmc_30,-0.5598,5.8394,SOMD
jmc_30,ejm_44,-14.6001,3.7967,SOMD
ejm_44,ejm_42,-1.3352,0.3083,SOMD
ejm_42,ejm_44,2.1674,0.2855,SOMD
ejm_44,ejm_50,-1.0588,0.3541,SOMD
ejm_50,ejm_44,0.4148,0.3468,SOMD
ejm_44,ejm_49,0.3659,1.5852,SOMD
ejm_49,ejm_44,1.2642,1.3101,SOMD
jmc_27,ejm_43,-2.0982,36.104,SOMD
ejm_43,jmc_27,-1.0449,14.9018,SOMD
ejm_42,jmc_27,-0.301,0.8651,SOMD
jmc_27,ejm_31,1.8216,0.5393,SOMD
ejm_31,jmc_27,-0.9998,0.5818,SOMD
jmc_27,ejm_50,1.7423,44.419,SOMD
ejm_50,jmc_27,-2.7559,37.6842,SOMD
jmc_27,ejm_49,0.5039,0.4524,SOMD
ejm_49,jmc_27,-1.553,0.6386,SOMD
ejm_46,ejm_43,-0.5409,0.691,SOMD
jmc_30,ejm_43,3.6585,1.043,SOMD
ejm_43,ejm_42,0.1091,0.1988,SOMD
ejm_42,ejm_43,0.6707,0.1903,SOMD
ejm_43,ejm_50,0.3468,0.2355,SOMD
