lig_1,lig_2,freenrg,error
lig_ejm_47,lig_ejm_46,-0.29868000000000006,0.5211074066087859
lig_ejm_42,lig_ejm_43,0.4046600000000001,0.5361021461032767
lig_ejm_47,lig_jmc_28,-1.4703199999999998,0.9585104354337087
intermediate_01,lig_ejm_55,-2.8266166666666668,1.0692887253889665
lig_jmc_28,lig_ejm_47,-0.09640000000000004,0.7650683679852446
lig_ejm_54,lig_ejm_46,0.6469,0.6131439356186229
lig_ejm_49,lig_ejm_55,-2.260283333333333,1.0345199474948241
lig_ejm_44,lig_ejm_45,0.46486,2.329143635916857
lig_ejm_43,intermediate_01,3.9811999999999994,0.3832500539697649
lig_ejm_49,lig_ejm_44,3.0635333333333334,0.7407122191037235
lig_jmc_27,lig_ejm_44,0.30986666666666657,1.3614827512323382
lig_ejm_54,lig_ejm_48,0.865275,1.0108462682749983
lig_ejm_46,lig_ejm_42,0.20483333333333334,0.18377475386225756
lig_ejm_44,lig_ejm_42,-1.3801199999999998,0.6096282737992426
lig_jmc_23,lig_ejm_55,-0.5844833333333334,0.9507766355485278
lig_jmc_23,lig_jmc_30,0.41228,0.16377776060154053
lig_ejm_47,lig_jmc_27,-1.6345833333333335,0.7061441189321724
lig_jmc_23,lig_jmc_28,1.0878833333333333,0.16231588635136027
lig_ejm_44,intermediate_01,-0.031033333333333357,0.421716847687666
lig_ejm_46,lig_ejm_47,1.2268999999999999,0.7881430896229196
lig_ejm_48,lig_jmc_23,0.8702,0.6050176865769171
lig_ejm_44,lig_jmc_30,1.7122333333333335,1.0275843248840266
intermediate_01,lig_jmc_30,-2.7920166666666666,0.7174656011487397
lig_ejm_47,lig_ejm_44,2.3699199999999996,2.3044204647849806
lig_ejm_46,lig_ejm_44,5000,0.4511570226369195
lig_ejm_48,lig_jmc_28,1.4186599999999998,0.5227565236743966
lig_ejm_42,lig_ejm_47,-1.355075,1.2987287507889202
lig_jmc_30,lig_ejm_48,-0.21077499999999993,0.7324474806942545
lig_ejm_42,lig_jmc_28,0.11489999999999996,0.6817392922262634
lig_ejm_50,lig_ejm_44,3.09002,0.6057233097790009
lig_ejm_45,lig_ejm_44,4.11392,1.9602978632582821
lig_ejm_55,lig_ejm_54,-1.0508666666666666,0.15587187454729903
lig_ejm_46,lig_ejm_49,0.5093,0.4871312314882408
lig_ejm_31,lig_ejm_47,0.06921666666666665,1.0159211870447786
lig_jmc_27,lig_ejm_55,-0.8599833333333334,1.1289952389355127
lig_jmc_27,lig_ejm_49,1.30398,0.39477652489802534
lig_ejm_49,lig_ejm_54,-2.5959999999999996,0.949567000741508
lig_jmc_27,lig_ejm_48,0.28148333333333336,0.6653179476070947
lig_ejm_55,lig_jmc_23,-0.2946666666666666,0.5989297009334469
lig_jmc_23,lig_ejm_47,0.28537499999999993,0.996130678667508
lig_ejm_31,lig_ejm_50,-0.41056,0.19210308156531145
lig_jmc_23,lig_ejm_50,-3.2577599999999998,0.8754444951486978
lig_ejm_45,lig_ejm_55,0.8680666666666665,0.5367859981551772
lig_ejm_44,lig_jmc_27,-0.3144666666666665,0.9334633799397108
lig_ejm_45,lig_ejm_50,0.47433333333333333,1.440945623776465
lig_ejm_55,intermediate_01,1.7342666666666666,0.3635810194125233
lig_jmc_30,lig_ejm_54,0.4346666666666667,1.237326232154889
lig_ejm_42,lig_ejm_55,-0.4885833333333333,0.2388147548551432
lig_ejm_46,lig_ejm_54,-1.0505,0.9068593968412577
lig_ejm_50,intermediate_01,2.3832,1.2295167060688545
lig_jmc_23,lig_ejm_54,-0.80618,1.0050984582049833
lig_jmc_30,lig_ejm_44,-2.583933333333333,4.753866895836699
lig_jmc_30,lig_ejm_47,1.4286833333333335,0.6501418999415478
lig_ejm_43,lig_jmc_30,-0.8173333333333335,0.8958933224732148
lig_ejm_47,lig_ejm_49,-4.091716666666667,4.048120117839407
lig_ejm_44,lig_jmc_28,5000,12.635495489452582
lig_ejm_42,lig_ejm_45,-0.5875833333333335,0.8709309728527445
intermediate_01,lig_ejm_43,0.7164166666666668,3.0156045993424323
lig_ejm_31,lig_ejm_46,-0.9861,0.3125478604265278
lig_jmc_28,lig_ejm_55,-2.5351500000000002,1.0233536492962545
lig_ejm_55,lig_ejm_43,2.38872,0.6986543340163918
lig_ejm_48,lig_ejm_46,0.6001000000000001,0.5920298380320465
lig_jmc_28,lig_ejm_44,5000,3.445931644704376
lig_ejm_31,lig_jmc_27,-0.48027999999999993,1.1319062664916035
lig_jmc_23,lig_ejm_49,1.7168599999999998,0.8642213611341522
lig_jmc_27,lig_ejm_54,-0.19859999999999997,0.5787047504389047
lig_jmc_28,lig_ejm_48,-0.69356,0.3819652475494423
lig_ejm_54,lig_ejm_42,0.9490166666666666,0.22283015417622482
lig_jmc_28,lig_ejm_31,0.376675,0.41382141064886035
lig_ejm_42,lig_jmc_27,-1.0645200000000001,0.33814633255226123
lig_ejm_54,lig_jmc_27,0.35633333333333334,0.3768346574953665
lig_ejm_55,lig_ejm_46,0.9300333333333333,0.8151055937851108
lig_jmc_28,lig_ejm_50,0.300225,1.045861630090005
lig_ejm_48,lig_ejm_55,-0.2417666666666666,1.109578547902764
intermediate_01,lig_ejm_42,2.1033166666666667,2.311795681173414
lig_ejm_46,lig_ejm_48,-0.8919799999999999,0.589745870779459
lig_ejm_47,lig_ejm_54,-2.8301,3.1409111569686363
lig_ejm_44,lig_ejm_54,-3.068233333333333,1.0270729721273875
lig_ejm_47,lig_jmc_23,-0.32071666666666676,0.6871477552006835
lig_ejm_50,lig_jmc_23,-1.0,0.5587611006942292
lig_ejm_50,lig_ejm_46,-0.28259999999999996,0.7732830760435659
lig_ejm_43,lig_ejm_55,0.77322,0.42474212555271024
lig_ejm_49,lig_ejm_46,0.34435000000000016,1.3665328523416216
lig_ejm_47,lig_ejm_43,0.987,1.1820809649675066
lig_ejm_43,lig_jmc_23,-0.421975,0.2347739340371935
lig_jmc_28,lig_ejm_42,0.11489999999999996,0.44520908686421967
lig_jmc_30,lig_ejm_43,3.29048,1.0904261978281145
lig_ejm_47,lig_ejm_48,0.9381000000000002,2.2664476999328462
lig_ejm_54,intermediate_01,1.9670499999999997,0.6877348024681421
lig_ejm_46,lig_ejm_31,0.7398999999999999,0.4204060368036276
lig_jmc_30,lig_ejm_42,-0.48324999999999996,0.7262612911585608
lig_jmc_23,lig_ejm_42,-1.6858,0.5714427955587513
lig_ejm_55,lig_ejm_42,0.4605833333333333,0.24916599503173684
lig_ejm_49,lig_ejm_50,-2.6,1.6108713474249299
lig_ejm_55,lig_jmc_30,-0.6270333333333332,1.2231693232624035
lig_ejm_49,lig_jmc_28,0.5838599999999999,0.5249941086268873
lig_ejm_49,lig_ejm_48,0.3034499999999999,1.8765694186159216
lig_ejm_47,lig_ejm_42,1.8079399999999999,0.9623843955352601
lig_ejm_54,lig_ejm_43,1.45355,0.7809131247857999
lig_ejm_42,lig_ejm_54,-1.2317166666666666,0.2367600128184428
lig_ejm_54,lig_ejm_49,0.8063250000000002,1.2743145202981263
lig_ejm_50,lig_ejm_45,-0.9733999999999999,1.086618634576112
lig_ejm_43,lig_ejm_48,-0.35448,0.9921765454014563
lig_ejm_48,lig_ejm_54,5.284983333333334,4.133284012174597
lig_ejm_50,lig_jmc_27,-0.17837500000000006,0.6310411339988853
intermediate_01,lig_jmc_23,-1.62755,0.3363015165267951
lig_ejm_44,lig_ejm_48,5.976125000000001,5.65257153946826
lig_jmc_28,lig_jmc_23,-0.4270333333333333,0.30063622768673637
lig_jmc_27,lig_ejm_47,0.1685333333333333,0.9276076372694679
lig_ejm_44,lig_ejm_46,5000,0.9957664324934885
lig_ejm_50,lig_jmc_30,-3.6379000000000006,1.227327415547286
lig_jmc_28,lig_ejm_43,0.45255000000000006,0.5110777520156372
lig_ejm_48,lig_jmc_27,-0.14396000000000003,2.509014290001442
lig_ejm_50,lig_ejm_47,-0.04060000000000008,1.33352015859055
lig_ejm_46,lig_ejm_43,-0.51132,0.46572153256105736
lig_ejm_50,lig_jmc_28,-1.6429999999999998,1.289147641647865
lig_ejm_46,lig_ejm_50,-1.6500799999999998,1.2160263165136358
lig_ejm_45,lig_ejm_43,0.232675,0.772673596292295
lig_ejm_44,lig_ejm_49,-10.868266666666665,8.879538547210453
lig_ejm_31,lig_jmc_23,-0.76406,0.5222976326002253
lig_ejm_42,lig_jmc_23,-1.6858,0.39661816049505333
lig_ejm_31,lig_jmc_30,-0.9723400000000002,0.49520205240416754
lig_jmc_23,lig_ejm_44,2.3036499999999998,3.5685404153083846
lig_jmc_27,lig_ejm_42,0.27715,0.30607648576805924
lig_ejm_48,lig_ejm_44,10.1247,7.377479657193583
lig_ejm_48,lig_ejm_42,2.795175,0.4745524779784196
