pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
290~289_hif2a,-17.480149,-18.511511,-17.457252,-17.285362,-16.917929,0.2651055380663705
13~42_cdk8,12.179761,8.559388,9.627578,11.317636,11.465771,0.6657852321542885
18~20_cdk8,-32.636621,-29.830957,-32.280842,-30.777368,-30.73103,0.5240103831868788
15~19_cdk8,-28.051436,-27.886595,-28.284713,-27.364743,-28.295458,0.17097870623238423
50~43_hif2a,21.028256,20.58328,19.694949,20.552561,21.950022,0.3671982928893596
CHEMBL1078774~CHEMBL1093088_eg5,-7.230239,-7.445659,-5.860717,-12.545681,-6.331207,1.2011587692703074
40~41_cdk8,-0.083549,-0.114334,-0.008201,-0.0743,-0.049772,0.017772310590916423
24~28_cdk8,81.188813,81.163267,80.550562,80.651153,79.767148,0.25904370090442175
CHEMBL1086410~CHEMBL1096002_eg5,1.990086,1.460121,1.450431,1.125945,2.248676,0.2030343936852572
15~61_hif2a,-14.078939,-14.060007,-14.133554,-14.055719,-13.552476,0.10681864949951385
out11~out23_shp2,-5.329506,-5.382746,-5.356591,-5.28016,-5.452955,0.02869945705514301
out2~10_shp2,20.810217,20.584385,21.643569,21.05744,20.948183,0.17727594947944822
155~164_hif2a,4.746435,4.670176,4.756695,4.766091,4.777353,0.018993943266209935
33~37_cdk8,-10.668117,-10.046303,-10.996063,-10.390849,-10.317557,0.16187439322709435
lig_ejm_46~lig_jmc_30_tyk2,-8.496512,-7.992409,-8.264671,-8.241072,-8.336484,0.0817247574255193
CHEMBL1078691~CHEMBL1089393_eg5,3.755449,3.538365,3.435168,3.428567,3.864793,0.08790268095888772
lig_p38a_3fly~lig_p38a_3flw_p38,-6.099789,-12.199462,-11.453857,-12.617024,-8.953272,1.2197777175274764
24~31_cdk8,88.460092,91.068677,91.776329,88.965658,88.268865,0.7179443673257271
11~10_shp2,20.142244,20.251312,20.129821,20.424265,20.609238,0.09128012733065179
20~34_cdk8,53.010989,52.634359,-14.230832,55.95999,54.284443,13.653043931253306
6~out6_shp2,2.567993,2.373777,2.423342,2.200773,2.641017,0.07703020415369548
24~22_cdk8,46.28241,46.820457,46.639091,46.629374,46.919006,0.10880285664751681
24~27_cdk8,-53.743098,-51.98228,-54.987731,-58.931698,-53.00792,1.2043936430142588
lig_p38a_3fly~lig_p38a_2z_p38,3.367286,2.713532,3.037498,2.983228,6.380025,0.6789313213087461
1~23_hif2a,-4.393723,-6.17928,-5.760557,-6.886784,-4.989949,0.4379257200408078
18625-1~18628-1_jnk1,-2.782197,-2.632092,-2.782727,-2.639569,-2.693528,0.03295757408639174
6a~6e_thrombin,-0.651135,-0.618975,-0.719023,-0.706758,-0.757971,0.024794432616214453
20~16_cdk8,24.422262,33.25452,28.889641,24.688374,23.66222,1.814077032440232
37~38_cdk8,5.337459,5.125212,5.118847,5.262851,5.336984,0.04858554999647531
jmc_28~ejm_46_tyk2,-0.819893,-0.677754,-0.539843,-0.575764,-0.675777,0.04880534512059104
CHEMBL1083836~CHEMBL1083517_eg5,-54.80412,-54.514494,-54.532809,-54.054174,-54.255484,0.12832598328802988
lig_p38a_3fly~lig_p38a_3fmk_p38,-4.028844,-7.81626,-6.124779,-7.924017,-4.997599,0.7664046336781504
lig_18634-1~lig_18624-1_jnk1,-19.90553,-19.895826,-20.06037,-20.288996,-19.92361,0.07472295863628553
32~36_cdk8,23.383422,22.624858,22.629011,22.97337,22.986501,0.14032328342459788
lig_p38a_3fly~lig_p38a_3flq_p38,-89.690793,-87.972812,-89.078596,-88.685452,-91.663457,0.6267728023830468
lig_p38a_2bb~lig_p38a_3fly_p38,95.737242,95.117674,96.011114,95.435142,95.522341,0.14957740572145412
lig_18636-1~lig_18625-1_jnk1,-1.626566,-2.703542,-2.151311,-2.624648,-2.161916,0.19392847317286857
24~38_cdk8,96.709207,97.450141,96.730646,94.252137,93.108558,0.8349602139394062
ejm_45~ejm_31_tyk2,-6.3612,-5.98655,-5.959367,-6.198788,-6.09384,0.07371607176457518
out2~out19_shp2,6.001846,6.354983,5.962615,6.353102,6.155216,0.08341133602850388
lig_p38a_2aa~lig_p38a_3flw_p38,-10.602952,-10.553417,-10.36005,-10.596305,-11.098438,0.1223296586100853
24~17_cdk8,36.770972,36.975847,38.87788,37.506254,35.135273,0.6041024386237319
CHEMBL1086409~CHEMBL1085895_eg5,0.160541,7.305489,0.064348,5.513458,-0.819217,1.6519860362413297
29~38_cdk8,131.90268,130.22608,130.176249,131.295987,128.925725,0.5127939321124422
lig_27~lig_47_mcl1,-6.545029,-6.247048,-6.449834,-6.604754,-6.49994,0.06115404794942024
32~31_cdk8,10.549037,8.222777,9.644676,11.985037,11.309198,0.6578477655781008
18~16_cdk8,-1.446758,-1.93009,-1.280304,-0.656884,-0.846382,0.22530463194475162
18625-1~18624-1_jnk1,0.664008,1.070847,0.72745,1.122225,0.815889,0.09195916479796888
CHEMBL1082248~CHEMBL1085895_eg5,11.538204,7.734973,11.370936,10.685139,7.571257,0.8804066188413965
lig_1d~lig_3a_thrombin,-2.544004,-2.575724,-2.773414,-2.888431,-2.637148,0.06453845833485643
18635-1~18628-1_jnk1,3.482833,3.620671,3.226413,3.342781,3.479767,0.06733391259387801
33~38_cdk8,28.066372,30.034294,27.994273,27.169867,29.641097,0.5401969932980557
25~21_cdk8,203.014803,207.101783,203.341606,201.78124,203.500499,0.8910666635213912
37~19_cdk8,9.888732,8.227038,6.403516,7.159762,8.817537,0.6120728426458731
20~37_cdk8,19.835492,19.176424,25.396453,22.528656,15.94784,1.5965064658393968
CHEMBL1083836~CHEMBL1096002_eg5,2.385338,0.474461,1.231682,-1.759384,-0.224768,0.6960523246969583
out8~out25_shp2,29.285663,29.600368,29.13982,29.039881,29.790052,0.14117020282743775
33~29_cdk8,-108.173266,-107.642316,-107.316095,-107.451668,-107.969036,0.15940382638519035
CHEMBL1086409~CHEMBL1096002_eg5,20.483542,22.267944,21.400914,18.412753,21.481103,0.6625150753155284
18631-1~18624-1_jnk1,5.624634,5.044786,5.329451,5.262045,5.190654,0.0959991713281943
37~22_cdk8,33.181424,36.495926,33.380681,31.809819,29.374494,1.1585626296178984
32~23_cdk8,-100.85402,-98.327794,-103.781191,-100.722385,-108.595668,1.761611475040584
266~156_hif2a,-1.697329,-1.735568,-1.184293,-1.473864,-0.507906,0.22546184884875756
24~19_cdk8,64.309663,63.412545,63.218314,63.293078,62.434574,0.298505605466196
24~26_cdk8,40.268081,39.247137,40.205551,39.410435,38.629478,0.3085392806123074
CHEMBL1089393~CHEMBL1078774_eg5,17.033106,17.248373,17.416061,17.29068,16.630217,0.13795531431974645
out6~out10_shp2,-4.71689,-4.373741,-4.260301,-4.55227,-4.437453,0.07810388341369465
34~19_cdk8,-32.649481,-32.718165,-32.955409,-32.335488,-33.895688,0.2653652280426735
lig_20670_2qbs~lig_23477_ptp1b,-2.392758,-2.439686,-2.441014,-2.487117,-2.385023,0.018551954146666057
CHEMBL1082248~CHEMBL1083517_eg5,-48.375148,-48.333807,-48.249129,-48.41889,-48.270383,0.031660050136725126
16~17_cdk8,1.317327,1.032513,0.790884,1.796794,1.388139,0.17022665581236093
165~234_hif2a,3.120599,3.070748,3.288391,3.161603,3.008579,0.047132098805378865
32~35_cdk8,30.548666,29.441847,32.121619,29.172052,28.263506,0.6623378581828919
24~34_cdk8,123.080513,122.056702,124.096431,124.370592,125.241315,0.5496732748761395
11~out17_shp2,1.507349,1.627634,1.470675,2.471578,1.224164,0.2131672252437039
67~234_hif2a,-71.315833,-71.350598,-71.776421,-72.380884,-73.230902,0.360512850227644
CHEMBL1086410~CHEMBL1083517_eg5,-28.181486,-28.423906,-28.281096,-28.182982,-28.657539,0.08971520436269427
lig_1c~lig_1d_thrombin,0.122686,0.31436,0.162936,0.2092,0.157657,0.033231794682803385
25~27_cdk8,162.839015,161.950407,161.830987,160.961389,163.526186,0.4414409268015813
32~29_cdk8,-97.639877,-98.021462,-97.538507,-97.593753,-97.689295,0.08496383954624459
13~37_cdk8,-17.735233,-18.327355,-19.093928,-18.239255,-19.230189,0.2797691973684733
251~231_hif2a,37.716004,37.164186,37.352489,37.699958,37.855208,0.12860272974474501
67~23_hif2a,13.954472,13.984857,14.701146,13.119941,14.123257,0.25307089519472586
7b~234_hif2a,1.736697,1.956887,1.533821,1.904142,1.663785,0.07761905209521693
18~15_cdk8,12.051628,11.805711,12.261336,11.946336,11.734073,0.09333641229841638
CHEMBL1078691~CHEMBL1089056_eg5,22.322645,22.657815,22.43358,22.315272,22.554378,0.06651893876859405
156~165_hif2a,-1.43961,-1.627102,-1.341636,-1.190938,-1.592268,0.08058720236017626
163~215_hif2a,0.743954,0.572881,0.518682,0.246722,0.373964,0.08509565045852813
p38a_2aa~p38a_2z_p38,0.159559,0.13386,0.038282,0.01172,0.014294,0.031299167877117756
44~27_cdk8,-75.987258,-79.974415,-79.86244,-84.234849,-82.691731,1.4104569319461906
lig_18635-1~lig_18636-1_jnk1,3.970154,3.727974,4.047678,3.713018,2.991444,0.18659744628091782
30~37_cdk8,-1.243671,-3.262403,-1.547826,-0.710239,-0.935184,0.4532576439640704
18624-1~18628-1_jnk1,-3.175942,-3.380082,-3.38074,-3.652349,-3.237657,0.08215935812736125
34~22_cdk8,-32.357989,-32.632753,-31.745825,-33.108309,-32.472905,0.22030701753108062
227~206_hif2a,-6.58854,-7.010336,-6.253364,-5.913852,-6.579421,0.1836049301493834
32~40_cdk8,61.294723,60.098139,53.693316,62.493541,67.811437,2.268078306698081
CHEMBL1082248~CHEMBL1083836_eg5,6.576071,5.783492,6.633033,6.781697,5.522288,0.25322902549222126
7b~206_hif2a,34.601479,32.895224,34.19372,33.941833,31.712831,0.5217589128588601
out1~out19_shp2,5.151997,5.129113,5.09543,5.080995,5.113179,0.012463791126298597
jmc_28~jmc_30_tyk2,5.122822,5.305542,5.132235,5.058812,4.939786,0.059359739239319476
out11~out6_shp2,-2.599569,-2.68102,-2.7396,-2.770399,-2.660512,0.030043190165160535
32~22_cdk8,15.131432,15.069322,14.946702,14.662543,15.346488,0.11268409645358143
266~167_hif2a,-0.162302,-1.717319,-1.000376,-0.688084,-0.980243,0.2523057982539046
CHEMBL1089056~CHEMBL1078774_eg5,1.203085,1.372445,1.419595,1.304635,1.393162,0.03885911805947222
CHEMBL1088740~CHEMBL1093088_eg5,2.588427,0.031621,5.893999,5.615981,8.191501,1.4217942586704448
lig_18634-1~lig_18638-1_jnk1,-51.072954,-51.203454,-50.700589,-50.688005,-51.303643,0.12761388784572053
20~38_cdk8,37.981195,34.343282,39.278605,39.702065,42.464298,1.322724644077481
32~20_cdk8,-27.537242,-28.167671,-28.296648,-26.278955,-26.408285,0.42620437212907614
35~45_cdk8,-3.462024,-3.255733,-3.97155,-3.559749,-3.719201,0.12067187828098143
40~24_cdk8,-132.66409,-138.763265,-131.248575,-139.885393,-134.767069,1.6812029662272674
CHEMBL1089056~CHEMBL1093088_eg5,-1.870556,-9.335422,-8.882171,-5.504267,-7.052672,1.3497931097354365
lig_7a~lig_3a_thrombin,3.701289,3.59169,3.693214,3.718847,3.508642,0.04022204716644841
32~26_cdk8,-19.981345,-20.421616,-19.637539,-19.897698,-19.921991,0.1269109367120896
out1~10_shp2,35.14804,35.276619,35.375177,35.245118,35.289626,0.03669945000269057
35~28_cdk8,-44.629634,-40.070478,-36.292044,-45.269053,-40.388688,1.6470760103347877
out2~out25_shp2,0.134549,0.167987,0.115412,0.220217,0.180082,0.018251600649258133
10~out25_shp2,-12.806304,-13.182985,-13.290912,-13.393813,-12.882516,0.11458129939697821
231~215_hif2a,3.228366,2.833532,2.799602,2.667338,2.684849,0.10157473003537837
out2~out8_shp2,-28.859713,-28.902991,-29.873413,-28.787,-29.40364,0.20778959059697863
CHEMBL1078691~CHEMBL1088740_eg5,0.699899,0.366283,0.007295,1.125088,0.160043,0.20036285750797225
35~24_cdk8,-115.331774,-116.826419,-116.566203,-117.339211,-118.664733,0.5418915214568323
33~26_cdk8,-22.803008,-22.813932,-26.436284,-24.232581,-21.878914,0.7954393549639343
16~19_cdk8,-4.256676,-4.942485,-4.532739,-4.556458,-4.433957,0.11263564668656183
out2~11_shp2,-19.37561,-18.865308,-19.332296,-19.409637,-19.041123,0.1071061298299032
CHEMBL1082248~CHEMBL1082249_eg5,-46.253253,-43.7264,-46.879209,-46.544008,-43.875879,0.6831250190629391
1~254_hif2a,13.949002,13.683841,13.528049,14.45097,14.337392,0.17916296031082993
32~38_cdk8,9.767259,9.988753,9.766108,9.373123,9.203897,0.14371870921560642
30~24_cdk8,-83.167262,-81.681336,-76.098789,-82.873389,-85.770696,1.6005610927490588
44~35_cdk8,-7.323539,-7.998626,-7.936084,-7.079645,-8.208639,0.21561040348058338
33~36_cdk8,43.028181,41.394505,42.117715,49.321001,42.248563,1.448139667499928
252~155_hif2a,-20.227215,-19.226211,-19.932432,-19.439789,-19.09996,0.21426952767498242
206~23_hif2a,-36.087821,-35.96006,-35.828902,-35.788059,-35.850703,0.05424551111843248
206~155_hif2a,-2.441038,-2.246458,-2.640497,-2.504345,-2.429031,0.06370478685734687
out2~out17_shp2,-9.051696,-8.554874,-9.148207,-8.941508,-9.619169,0.1717067655252406
43~37_cdk8,10.423322,9.008207,10.791751,7.756932,10.653081,0.5862600002110497
18631-1~18634-1_jnk1,-5.221711,-5.304523,-5.486887,-5.432265,-5.379589,0.046788387896998615
32~16_cdk8,0.356704,0.985849,1.011445,-0.129904,0.153405,0.22716346830892506
25~20_cdk8,171.555468,172.103819,162.709336,170.16695,165.693527,1.8233968477118452
31~19_cdk8,-7.270833,-13.33287,-15.902049,-15.372812,-5.755118,2.1050186359630305
CHEMBL1078691~CHEMBL1093088_eg5,6.407856,2.685047,11.960815,1.919078,9.781211,1.9509119080389714
23479~23482_ptp1b,-155.718341,-155.465221,-155.965325,-156.305724,-155.335591,0.17445729707340948
23477~23466_ptp1b,60.835317,61.301393,61.147263,62.608877,61.624207,0.3041914704454411
39~22_cdk8,24.967456,23.632186,28.608446,24.616974,27.815858,0.9659449852089921
lig_20670_2qbs~lig_23466_ptp1b,31.998985,31.832063,32.777656,32.615104,32.625489,0.18954712628066925
237~336_hif2a,8.349158,8.601089,8.937358,8.327887,8.47348,0.1112291389117977
10~out19_shp2,-41.960466,-41.827504,-41.929233,-41.652535,-41.91081,0.05544831905711822
32~30_cdk8,9.256223,8.635155,14.7294,12.424992,12.260955,1.1202251587676022
lig_45~lig_27_mcl1,-0.01556,0.164355,0.42282,0.72215,0.264396,0.12487276703845399
6~out23_shp2,5.18926,5.436029,5.474618,5.665279,5.672066,0.08872211569310098
lig_3b~lig_1a_thrombin,-2.270113,-1.936194,-2.169385,-2.124684,-2.052819,0.056060022137883594
32~27_cdk8,-14.833048,-7.949737,-5.039014,-10.583523,-5.293407,1.8265353397588393
6b~6e_thrombin,1.908336,1.917628,1.983207,1.918165,1.919153,0.013617340670630204
20667_2qbp~23486_ptp1b,0.220502,0.160079,0.225388,0.203457,0.178804,0.012433992669291712
