pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
CHEMBL1086410~CHEMBL1083517_eg5_bound,-51.152503,-52.352991,-53.021724,-52.945803,-52.429016,0.3348001520651677
10~out25_shp2_free,-24.804319,-24.622256,-24.509858,-24.714977,-24.379263,0.0748744050304238
40~24_cdk8_free,-98.200572,-97.708031,-100.239897,-95.113738,-102.266726,1.2080429484048745
24~19_cdk8_free,30.224167,30.074782,30.237751,30.151706,30.387408,0.051958274506954324
6~out6_shp2_bound,-32.771636,-32.027403,-32.070914,-31.775748,-32.268189,0.16678986016931613
32~20_cdk8_free,1.895453,2.668411,4.485044,3.219094,2.117777,0.46293612611583906
34~19_cdk8_free,-63.751553,-63.252155,-65.485597,-61.384731,-63.281414,0.6544349220319766
CHEMBL1078691~CHEMBL1089056_eg5_bound,30.364911,30.02565,29.987498,30.02642,29.933495,0.07623972288603875
30~37_cdk8_free,-7.93778,-8.237268,-8.284814,-8.166177,-8.047064,0.06344396445809486
32~35_cdk8_bound,66.371016,72.995379,67.627698,67.973363,66.322473,1.229390743530933
6~out23_shp2_bound,-68.332247,-67.662151,-66.684067,-68.094817,-66.92379,0.32114890854953904
out16~out8_shp2_bound,-63.442047,-63.770137,-62.989307,-62.665147,-62.037391,0.3021201268658546
24~34_cdk8_free,92.875262,99.243914,97.036478,99.260683,98.077328,1.180573175880088
33~26_cdk8_bound,11.074274,19.686261,16.892256,28.77335,48.048865,6.45496089774156
33~23_cdk8_free,-109.610217,-110.069117,-107.972562,-105.349164,-113.762131,1.377601746699364
32~23_cdk8_free,-92.605575,-95.123601,-87.822269,-94.34817,-92.769729,1.2700068149514139
18~17_cdk8_free,-11.420581,-11.35531,-11.391772,-11.319048,-11.46114,0.024734485954634317
CHEMBL1089056~CHEMBL1078774_eg5_free,2.376342,2.580374,2.506755,2.67571,2.570346,0.04941617242118208
29~38_cdk8_bound,169.456559,156.750088,177.34417,146.079845,161.027163,5.35217993636048
out2~11_shp2_free,15.219893,15.157206,15.244808,14.713507,14.830246,0.10917958307165321
CHEMBL1082249~CHEMBL1096002_eg5_bound,62.156172,62.03313,62.531994,63.248437,59.002858,0.7293437518412282
13~37_cdk8_free,56.015326,60.101783,64.290225,62.034267,57.882192,1.464520429812661
38~27_cdk8_free,-40.699837,-38.281387,-60.58119,-36.23084,-37.728754,4.526726022823455
32~35_cdk8_free,78.533399,79.888016,78.783853,78.406536,79.699198,0.30616509833463873
34~27_cdk8_free,-69.181055,-66.339873,-67.512466,-57.962028,-65.856671,1.9386832045128628
30~38_cdk8_free,15.913616,16.094866,16.052805,15.885119,16.04672,0.041605933244430494
18~16_cdk8_free,-7.656376,-7.230273,-7.287631,-7.023556,-7.398578,0.10399482569022356
31~19_cdk8_bound,-15.833527,-17.336392,-21.268927,-36.298131,-14.780064,3.9550836794361426
18~45_cdk8_free,52.19895,51.828145,52.120314,53.170518,50.534061,0.42416380867167347
20~16_cdk8_free,28.529252,29.50329,25.991478,25.81964,25.404712,0.8230444985101109
out17~out8_shp2_bound,-68.496335,-55.077739,-17.282152,-55.747413,-47.678149,8.57391269520174
24~31_cdk8_free,61.038705,56.348489,59.785633,60.618456,61.422433,0.9148920381260511
37~38_cdk8_free,24.343953,24.111947,24.044957,24.049438,24.180801,0.0552674289563029
out1~out19_shp2_free,-13.123606,-12.574748,-12.906931,-12.466125,-12.797777,0.11724943382831333
24~38_cdk8_free,65.559219,69.8784,67.3723,67.047294,68.135481,0.7071051579585179
CHEMBL1078691~CHEMBL1093088_eg5_bound,14.308631,8.747306,15.104614,12.572727,13.695472,1.1141880372631452
18~16_cdk8_bound,-6.570101,-5.905413,-6.295684,-7.757216,-8.935692,0.5548060738807208
out2~10_shp2_bound,31.375512,31.891054,30.864476,31.260145,29.357404,0.43049442451794917
10~out19_shp2_free,-54.633825,-55.047276,-54.828959,-54.685968,-55.209648,0.1089720955141265
34~19_cdk8_bound,-61.430733,-60.440583,-66.806015,-63.448771,-64.714694,1.1393601146862398
out2~out19_shp2_free,-21.801632,-21.752901,-21.731441,-21.644436,-21.649901,0.03035079262457616
CHEMBL1089056~CHEMBL1078774_eg5_bound,2.071731,1.155909,1.579555,1.167832,1.333712,0.17062752940407946
24~17_cdk8_bound,29.891047,37.789902,29.119805,33.797281,28.863279,1.7215889792183379
CHEMBL1089393~CHEMBL1078774_eg5_bound,4.023347,4.172392,4.034753,3.4133,3.908556,0.13114348775238524
36~19_cdk8_bound,-47.139855,-55.622433,-51.948668,-55.037324,-50.757628,1.5405080642633007
32~16_cdk8_free,29.683041,30.897882,29.0504,29.720894,30.419839,0.32032549893310075
CHEMBL1089056~CHEMBL1093088_eg5_free,-26.291985,-21.248758,-22.301368,-21.326642,-20.314164,1.047185941070047
35~45_cdk8_bound,13.593466,22.17455,17.811677,16.775972,15.408567,1.4405779842877857
32~31_cdk8_free,55.485421,54.971802,52.854969,56.802703,56.516876,0.7019865472964146
33~29_cdk8_bound,-129.709174,-135.217142,-132.343816,-132.721248,-134.267874,0.94210663097053
24~36_cdk8_free,86.903626,87.246817,86.900211,93.956555,85.657875,1.4808187948247535
32~31_cdk8_bound,53.658,37.929615,46.04719,46.289663,58.405025,3.5166999823777214
44~36_cdk8_bound,-15.697395,21.393074,7.381018,-15.252973,-11.632639,7.376942118586229
CHEMBL1086409~CHEMBL1085895_eg5_bound,-102.499352,-103.29726,-102.571624,-99.9693,-96.589212,1.235147400611019
24~17_cdk8_free,32.507851,29.268901,32.262535,30.097459,30.496272,0.6287169478082806
40~41_cdk8_free,-38.251305,-38.344336,-38.176088,-38.186954,-38.313211,0.03334555956555534
40~24_cdk8_bound,-98.197676,-99.730387,-83.778348,-87.90677,-83.86209,3.4657706637641277
30~37_cdk8_bound,-9.773899,-9.268913,-9.093646,-9.849145,-9.137126,0.1610370340168373
20~34_cdk8_bound,100.529467,91.792747,82.870274,93.118734,93.988852,2.831039454906438
25~27_cdk8_bound,145.207236,145.740218,147.384409,145.590924,149.773498,0.845182687235013
6~out6_shp2_free,-32.954988,-32.902555,-32.849171,-32.439894,-32.758626,0.09125475756660528
37~27_cdk8_free,-27.487849,-18.301739,-19.584355,-21.88443,-18.522571,1.7055020376074137
33~36_cdk8_bound,71.638598,79.487817,69.120499,69.983311,72.225889,1.8357709825429873
CHEMBL1082249~CHEMBL1096002_eg5_free,61.108608,63.703399,61.898915,61.445624,61.309331,0.47083250573856905
36~19_cdk8_free,-51.6018,-52.747992,-49.166464,-52.133733,-52.155417,0.6255306519096733
24~36_cdk8_bound,81.610086,85.431291,84.344038,86.308734,86.24978,0.8706173826448917
out2~out17_shp2_free,-5.11689,-5.587319,-5.759502,-6.036243,-6.435506,0.2204946843610975
11~out17_shp2_free,-18.907212,-20.299106,-19.402687,-20.639074,-17.9322,0.4865429038664931
out6~out10_shp2_bound,-51.219037,-54.640507,-54.654786,-52.28234,-52.387038,0.6886732786091387
40~27_cdk8_bound,-66.631374,-49.605876,-73.551605,-92.427166,-50.125487,7.9858982173804005
32~29_cdk8_free,-122.159977,-123.087483,-123.220241,-123.028156,-122.147147,0.23681864211256692
11~10_shp2_bound,19.29193,19.487227,18.255312,19.361475,18.149006,0.29074166840461657
32~27_cdk8_free,17.121658,17.106239,21.302019,20.171745,19.768826,0.8465695195999327
35~28_cdk8_free,-14.085951,-8.134371,-13.608464,-13.956566,-10.869451,1.1597838966663832
18~45_cdk8_bound,65.447573,59.55963,58.78526,56.672868,56.731238,1.605122080692694
6~out23_shp2_free,-71.449198,-71.666506,-71.662186,-71.967473,-72.166405,0.126613238333359
13~42_cdk8_free,79.256019,79.61822,79.746218,79.78935,79.534448,0.09475325495306283
out17~out8_shp2_free,-60.273578,-65.877107,-62.527191,-60.778577,-61.56058,0.99419602741927
35~45_cdk8_free,16.813638,16.792401,16.162815,15.492134,18.00919,0.4166757950606924
out6~out10_shp2_free,-57.69653,-56.639826,-57.91601,-58.108871,-58.261348,0.28722142386806726
37~19_cdk8_bound,-13.969605,-17.838766,-16.462409,-14.825617,-11.95353,1.0141458645723798
CHEMBL1078774~CHEMBL1093088_eg5_free,-18.46648,-22.525485,-22.831901,-25.337875,-21.168908,1.1239264883717883
CHEMBL1086410~CHEMBL1096002_eg5_bound,27.597481,38.029997,38.578577,39.481122,39.945565,2.306714149723533
25~21_cdk8_bound,161.514212,33.309194,164.693187,157.784496,173.217998,26.32231850917283
33~36_cdk8_free,72.851596,70.739133,72.09001,70.813049,68.689859,0.7088560506606831
out2~out8_shp2_bound,-65.463275,-66.13964,-65.574657,-64.406421,-67.809647,0.5580892189786508
24~19_cdk8_bound,29.743924,29.80732,32.697171,31.276005,29.539618,0.6058013897424298
CHEMBL1086410~CHEMBL1096002_eg5_free,41.331907,39.085773,39.430942,40.810865,40.196224,0.41732313108901553
14~15_cdk8_bound,11.419493,11.771424,10.337075,11.846473,6.868694,0.9347382057549267
24~27_cdk8_bound,9.612312,10.359791,10.040328,9.574414,11.956177,0.4366317909198322
CHEMBL1086410~CHEMBL1083517_eg5_free,-49.723071,-49.910915,-50.187088,-49.768808,-50.037022,0.08561774708400197
33~29_cdk8_free,-132.292294,-131.3782,-131.961023,-130.900901,-131.575228,0.23935740645390538
32~22_cdk8_free,50.664692,48.930419,51.313136,51.828524,49.712892,0.526113409088155
18~24_cdk8_free,-41.431446,-42.113454,-42.57504,-41.909356,-41.68219,0.1948548084893981
20~31_cdk8_free,47.664407,49.716622,57.964314,60.719286,51.056934,2.5135255435412547
out11~out23_shp2_free,-29.287004,-29.425051,-29.540715,-29.482883,-29.413305,0.042311509901680366
36~20_cdk8_free,-75.183517,-71.182506,-75.470069,-70.963663,-71.284113,1.0270187145358924
37~38_cdk8_bound,24.16277,25.03315,25.518822,24.313328,24.476018,0.2519676856903681
25~20_cdk8_bound,141.900202,152.776544,142.891434,148.781738,147.036711,1.9863541930196216
out2~11_shp2_bound,13.034951,14.939585,12.421101,13.036508,11.486738,0.5651687499321417
30~24_cdk8_free,-59.25763,-56.116615,-61.54672,-56.927429,-60.586203,1.0395604703501664
11~10_shp2_free,18.122113,18.311118,18.414941,18.541637,18.447877,0.07156413492553398
CHEMBL1086409~CHEMBL1096002_eg5_bound,66.251568,53.488482,67.414531,64.228152,66.652096,2.58392993509287
4~SHP836-2_shp2_free,15.451639,15.605414,15.856269,15.734383,15.686152,0.06741771153828925
33~26_cdk8_free,18.348715,17.123607,17.717973,23.916329,21.758289,1.3110979104294846
16~17_cdk8_bound,-3.201179,-1.828422,-4.087534,-2.942284,-2.95234,0.3606503264050096
out11~out23_shp2_bound,-26.860573,-26.882123,-27.426906,-26.9254,-27.105897,0.10589873966738214
out8~out25_shp2_free,74.867134,74.958985,75.86366,75.454643,73.459288,0.40708283993273375
CHEMBL1078774~CHEMBL1093088_eg5_bound,-16.172475,-18.56166,-17.18605,-16.421012,-20.274078,0.7615433465282194
CHEMBL1088740~CHEMBL1093088_eg5_bound,-16.297485,-14.789038,-13.438212,-12.268062,-17.524905,0.9463793750479035
10~out19_shp2_bound,-50.680175,-51.591379,-52.638834,-50.844652,-50.457455,0.39763383186959855
out11~out6_shp2_bound,8.823081,8.584534,8.945026,8.716859,9.170593,0.10017822572625262
out1~10_shp2_free,42.112124,42.233183,42.195509,42.292324,42.356776,0.04167270670762848
32~26_cdk8_free,30.664848,28.504951,29.89723,30.230643,29.822074,0.3617762072349979
CHEMBL1078691~CHEMBL1089056_eg5_free,29.179353,28.992455,28.951941,29.146382,29.084609,0.043561664568746314
32~40_cdk8_free,96.602612,90.83038,92.780508,91.875581,91.377933,1.028582790294946
CHEMBL1082248~CHEMBL1083517_eg5_free,-72.811464,-72.709745,-72.757533,-72.599983,-72.664419,0.036555684450438955
20~37_cdk8_bound,40.147215,34.209855,47.706256,42.40923,40.710668,2.166449963731852
32~26_cdk8_bound,28.297253,32.238159,26.649316,27.191568,27.847674,0.9889958371971549
44~35_cdk8_bound,-18.018839,-17.507687,-14.940647,-14.433857,-13.454656,0.8905584215862764
CHEMBL1083836~CHEMBL1096002_eg5_bound,32.568669,36.308149,35.419945,28.986668,34.493605,1.2996409867724392
43~42_cdk8_free,-15.558492,-15.523246,-15.595193,-15.686245,-15.549905,0.02834953647487014
24~38_cdk8_bound,68.963826,65.876434,65.888477,61.252628,86.836334,4.442303269865648
CHEMBL1089056~CHEMBL1093088_eg5_bound,-22.890485,-18.834917,-18.788883,-18.686923,-19.759892,0.7982821160904211
25~20_cdk8_free,143.928268,135.50766,145.648388,144.293704,144.025288,1.8196950240075311
pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
251~231_hif2a_bound,31.639084,31.847698,30.547156,31.252168,30.685693,0.2554982267833575
23~234_hif2a_bound,-63.988197,-62.530805,-65.469832,-63.221436,-64.843274,0.530837965684576
237~336_hif2a_bound,-225.476116,-225.759463,-224.647573,-225.30551,-225.789445,0.2075636759634517
206~155_hif2a_free,30.488476,30.670183,30.745681,30.605638,30.420116,0.05916032477885868
CHEMBL1078691~CHEMBL1089393_eg5_free,24.8394,24.895877,25.01764,24.765129,25.038077,0.05203557200281347
18~14_cdk8_bound,7.390931,15.172412,8.578863,5.264182,10.475698,1.677657600515117
256~61_hif2a_free,117.17626,117.099467,116.967748,116.912617,116.887006,0.05569264242123958
252~155_hif2a_free,156.888937,156.767527,156.515474,156.783364,156.617391,0.06596358059611233
18~15_cdk8_bound,19.090368,16.785031,17.706066,19.518917,19.243283,0.5246788344918251
235~167_hif2a_free,-119.471464,-119.524013,-119.280813,-119.435567,-119.650845,0.0602368432884736
out11~out23_shp2_free,-29.698193,-29.466914,-29.383331,-29.536267,-29.357059,0.06126007779818775
38~27_cdk8_free,-38.022652,-38.939403,-38.82345,-42.866386,-31.996368,1.749318766809194
40~25_cdk8_bound,-180.252303,-198.528318,-191.74917,-191.158934,-203.894543,3.978964722670163
252~1_hif2a_free,139.813722,139.935491,139.037736,139.854928,140.375132,0.21602413655108307
32~40_cdk8_free,91.006155,89.67929,91.812761,92.431959,94.880571,0.8627164923260954
CHEMBL1089056~CHEMBL1093088_eg5_bound,-21.479523,-15.027622,-18.687567,-22.333057,-20.007703,1.2818823329542226
41~54_hif2a_free,-147.288278,-147.465708,-147.416267,-147.544546,-147.516591,0.04518998938592644
237~1_hif2a_free,-47.704252,-46.935498,-46.860029,-47.150868,-47.204821,0.14799847364233137
38~27_cdk8_bound,-47.291155,-44.616231,-23.018162,-36.079993,-30.233945,4.490012582231062
32~40_cdk8_bound,93.656999,88.716794,89.258919,81.722894,91.25952,1.9983363222873523
1~254_hif2a_free,-75.439486,-75.354129,-75.233492,-75.717935,-75.657546,0.09121003061429096
156~165_hif2a_free,-59.702859,-59.732222,-59.087956,-59.328936,-59.642238,0.12536884129176598
251~231_hif2a_free,32.835056,32.810981,32.839838,32.420923,32.634936,0.08120360903765253
27~31_cdk8_bound,28.524984,42.082552,34.71075,32.783624,23.219165,3.1499987193246284
1~254_hif2a_bound,-75.129096,-75.099415,-72.259521,-72.695047,-74.605458,0.6153607344794257
266~167_hif2a_free,-113.331109,-113.251754,-113.858948,-114.339241,-114.386713,0.24013447217194758
206~23_hif2a_free,23.573476,23.547764,23.181938,23.940204,23.438516,0.1224308019877355
252~1_hif2a_bound,140.76119,138.889149,139.404061,138.867906,138.09742,0.4416715244524373
36~20_cdk8_free,-75.898172,-71.52112,-71.688777,-73.522532,-72.103915,0.8175482988518421
10~out8_shp2_bound,-94.336601,-95.54952,-97.718224,-100.419082,-94.100185,1.1865445492988718
227~206_hif2a_bound,-89.672733,-90.270245,-90.562708,-89.942007,-90.768292,0.1993349221594159
7b~167_hif2a_bound,0.566822,1.386293,-0.465099,1.194645,2.472998,0.48405290932432166
67~23_hif2a_free,-2.912101,-1.871312,-2.734631,-2.699326,-2.583626,0.18010163595242543
32~30_cdk8_free,57.790778,54.297462,56.364009,53.79429,53.629383,0.8161311700205193
out2~out25_shp2_bound,8.515719,8.541258,8.691231,8.401625,8.695907,0.0559770348625221
7b~206_hif2a_bound,-10.75298,-10.906399,-10.216171,-10.985527,-9.155887,0.33951652374227687
231~215_hif2a_bound,40.353547,40.638713,39.254312,39.889298,39.423836,0.2640500423532255
15~61_hif2a_free,-97.8452,-98.125515,-97.982777,-98.200685,-98.440386,0.10087788483636997
CHEMBL1082248~CHEMBL1083836_eg5_bound,-17.577806,-16.220245,-17.293687,-16.521909,-18.085819,0.3418956752900511
36~20_cdk8_bound,-68.533153,-76.187992,-67.603944,-74.26825,-70.336731,1.6569571698823409
18~20_cdk8_bound,-35.491279,-29.396343,-31.37349,-37.595684,-37.843224,1.6946596435795294
16~19_cdk8_free,-4.935932,-3.431722,-4.732147,-4.62409,-5.127213,0.2974295290672061
CHEMBL1086410~CHEMBL1096002_eg5_bound,41.605716,42.736385,43.834579,38.676756,42.546049,0.8755969217914714
CHEMBL1078691~CHEMBL1089393_eg5_bound,27.049774,27.147118,28.446865,28.21104,27.392901,0.2853962248160618
17~45_cdk8_bound,61.435115,68.475553,59.407004,58.764108,67.161944,2.0073968789481422
out2~out25_shp2_free,8.692503,8.690848,8.645324,8.655165,8.669919,0.009399965049935066
18~15_cdk8_free,17.852075,17.910694,17.203641,16.918018,17.210765,0.19621942006860568
227~206_hif2a_free,-93.817962,-94.137262,-94.064547,-93.613754,-94.002485,0.09456199263393414
32~31_cdk8_bound,53.987715,54.205383,51.945934,42.504779,49.69841,2.1511144873604797
165~234_hif2a_bound,-28.191298,-27.894495,-28.014256,-28.836889,-28.104523,0.16466777406505498
24~31_cdk8_free,60.459022,62.936305,57.390494,63.45232,55.71898,1.5147175927316743
32~38_cdk8_bound,54.54778,59.066087,57.831047,59.218473,52.950423,1.2631137977952738
CHEMBL1086410~CHEMBL1096002_eg5_free,40.168093,40.397081,39.940034,41.54569,40.338676,0.2785112858706811
15~61_hif2a_bound,-97.445522,-97.221292,-96.802017,-97.549736,-95.950038,0.29078256584361956
CHEMBL1078691~CHEMBL1088740_eg5_free,24.5958,25.133962,24.751837,24.751562,24.401419,0.12042728721888565
out1~10_shp2_free,42.334643,42.279494,42.244244,42.02018,42.420617,0.06689961247017738
50~43_hif2a_free,208.319476,208.893113,207.8285,208.213863,208.156872,0.17332408965617122
290~289_hif2a_free,-236.530432,-236.759227,-236.595116,-236.396238,-236.851334,0.08105596342256498
24~31_cdk8_bound,56.502383,57.218669,46.161022,50.89562,52.892563,2.0114893673456637
67~234_hif2a_bound,-63.536538,-63.454869,-65.239185,-65.27918,-63.047381,0.47588049105364677
17~45_cdk8_free,62.951926,64.979417,64.736789,60.946123,63.383079,0.7247113366625637
out1~10_shp2_bound,42.153116,42.607617,42.60448,42.562047,42.024443,0.12504086711175724
256~61_hif2a_bound,117.426196,117.337104,116.031404,118.77635,117.11393,0.4378370415917775
156~165_hif2a_bound,-57.675485,-58.456835,-57.963588,-57.253093,-59.197428,0.3352104553574367
32~30_cdk8_bound,37.235579,45.617925,41.246942,40.069166,45.881882,1.6606140820988897
7b~167_hif2a_free,-1.721932,-1.465602,-1.612615,-1.753658,-1.345906,0.07721800909736015
165~234_hif2a_free,-28.177863,-28.492062,-28.133254,-28.172014,-28.363179,0.06883195743591777
231~215_hif2a_free,39.708589,39.439472,39.401943,39.533461,39.687794,0.06263310661894345
50~43_hif2a_bound,207.805653,206.055104,206.649075,206.491505,207.98297,0.38011850091288657
32~36_cdk8_free,78.314064,78.053884,81.081429,78.409874,77.598175,0.6138177857067522
18~20_cdk8_free,-28.778514,-35.324313,-33.434342,-36.125108,-33.348208,1.2745816329096373
15~19_cdk8_bound,-29.236743,-30.600999,-27.847747,-27.491291,-30.636906,0.6622000883515801
227~234_hif2a_bound,-132.427948,-132.667086,-132.669643,-132.655584,-133.648813,0.2137132443344102
7b~234_hif2a_bound,-50.29072,-50.108993,-49.598162,-50.990623,-50.856596,0.2541739200105707
237~1_hif2a_bound,-47.994626,-47.111401,-47.633808,-47.565527,-47.753284,0.14484442434260228
18~14_cdk8_free,5.784931,5.181721,7.769936,7.680562,-11.933977,3.7426323910015875
32~38_cdk8_free,58.513723,60.74314,58.853384,60.711817,58.381958,0.5309072137267118
227~234_hif2a_free,-135.071484,-135.004332,-134.537527,-134.950189,-134.594029,0.11053571798898082
23~234_hif2a_free,-64.430228,-63.838647,-64.578999,-64.132172,-63.872899,0.14739264428288093
32~31_cdk8_free,57.082929,60.283173,54.878613,54.675591,54.867355,1.0764202826001743
266~167_hif2a_bound,-112.869362,-112.999441,-111.738239,-112.664357,-108.807573,0.7837886602607607
237~336_hif2a_free,-224.190792,-224.135932,-224.528291,-224.201313,-224.475956,0.08107177780917386
235~167_hif2a_bound,-119.318659,-118.954748,-119.108623,-119.272483,-119.45889,0.0872593912485072
out11~out23_shp2_bound,-28.431877,-27.254989,-26.903966,-26.76796,-26.922632,0.304625387802363
67~234_hif2a_free,-66.140734,-66.444535,-67.226918,-65.834354,-65.801177,0.2617763267414758
155~164_hif2a_bound,-38.318383,-38.10799,-39.565803,-39.16228,-39.805937,0.3358550366659108
CHEMBL1089056~CHEMBL1093088_eg5_free,-22.496859,-24.401299,-23.46615,-20.219625,-23.958981,0.7430487787651898
163~215_hif2a_free,24.704319,25.36618,25.264424,25.613771,25.24438,0.14886007001254536
1~23_hif2a_free,10.756004,10.01768,10.296372,10.412664,10.583127,0.12579246844370295
CHEMBL1082248~CHEMBL1083836_eg5_free,-18.201596,-18.277916,-19.113403,-18.343926,-18.991003,0.19280332368748232
163~215_hif2a_bound,26.438414,25.500322,25.410031,25.695837,24.978963,0.23913621278271538
1~23_hif2a_bound,12.360529,11.36647,12.123367,11.892769,11.92278,0.1645751645519457
206~155_hif2a_bound,27.407904,28.118475,27.838176,27.083623,27.130678,0.20172765029648287
290~289_hif2a_bound,-236.904694,-236.83716,-235.544101,-237.843343,-236.747323,0.3659179555506113
155~164_hif2a_free,-39.53813,-39.256318,-39.256295,-39.464373,-39.707405,0.08634643568636767
206~23_hif2a_bound,20.759973,21.143156,21.921724,21.387146,20.943152,0.20173258129276023
7b~206_hif2a_free,-13.041364,-13.634175,-13.570717,-13.406549,-12.780522,0.16312176882764626
41~54_hif2a_bound,-146.230701,-147.716664,-146.956487,-146.379729,-146.220692,0.287396837322995
16~19_cdk8_bound,-2.38483,-5.693278,-4.103345,-2.108918,-8.748697,1.219954346892071
67~23_hif2a_bound,-3.685595,-1.855818,0.396969,-0.200993,-2.719963,0.762027454083119
252~155_hif2a_bound,158.379109,157.133456,159.063776,158.04338,157.842571,0.3170303180912822
7b~234_hif2a_free,-54.026077,-54.449306,-53.615281,-53.471962,-53.048698,0.23965391907694714
266~156_hif2a_bound,-79.239467,-73.486159,-78.496627,-75.037819,-69.715994,1.735263727967955
266~156_hif2a_free,-78.712276,-78.56598,-78.146615,-78.928389,-77.611459,0.233453690590961
15~19_cdk8_free,-27.063888,-28.802812,-28.282788,-27.161024,-28.036926,0.3332310506326804
