index,CID,SMILES
16788,MAT-POS-3b97339c-1,O=C(NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(O)CCSC1
16893,EDJ-MED-15e90dfc-2,O=C(Nc1cncc2ccccc12)C1(CNc2ccn[nH]2)CCOc2ccc(Cl)cc21
16895,EDJ-MED-15e90dfc-4,O=C(Nc1cncc2ccccc12)C1(CNCc2ccccn2)CCOc2ccc(Cl)cc21
16896,EDJ-MED-15e90dfc-5,O=C(Nc1cncc2ccccc12)C1(CNc2ccccn2)CCOc2ccc(Cl)cc21
16898,EDJ-MED-15e90dfc-7,CS(=O)(=O)CCNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16903,RAL-THA-e002e396-1,CS(=O)(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16904,RAL-THA-e002e396-2,CCS(=O)(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16907,RAL-THA-e002e396-5,CNS(=O)(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16908,RAL-THA-e002e396-6,NS(=O)(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16909,RAL-THA-e002e396-7,CN(C)S(=O)(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16910,RAL-THA-e002e396-8,O=C(Nc1cncc2ccccc12)C1(CS(=O)(=O)CCO)CCOc2ccc(Cl)cc21
16913,RAL-THA-e002e396-11,COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16914,RAL-THA-e002e396-12,CCOCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16915,RAL-THA-e002e396-13,O=C(Nc1cncc2ccccc12)C1(COc2ccccc2)CCOc2ccc(Cl)cc21
17159,RAL-THA-58fba2bc-1,O=C(O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17160,RAL-THA-58fba2bc-2,O=C(O)COC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17161,RAL-THA-58fba2bc-3,O=C(Nc1cncc2ccccc12)C1(CCO)CCOc2ccc(Cl)cc21
17162,RAL-THA-58fba2bc-4,O=C(Nc1cncc2ccccc12)C1(OCCO)CCOc2ccc(Cl)cc21
17275,ALP-POS-9c80c481-1,CNC(=O)COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17295,MAT-POS-45b13633-1,NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17296,MAT-POS-45b13633-2,CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17297,MAT-POS-45b13633-3,CN(C)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17299,MAT-POS-45b13633-5,COC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17378,MAT-POS-e6dd326d-4,CS(=O)(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17379,MAT-POS-e6dd326d-5,CN(C)S(=O)(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17380,MAT-POS-e6dd326d-6,COC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17381,MAT-POS-e6dd326d-7,CCOC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17382,MAT-POS-e6dd326d-8,C=CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17383,MAT-POS-e6dd326d-9,CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17384,MAT-POS-e6dd326d-10,COC(=O)CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17385,MAT-POS-e6dd326d-11,O=C(O)CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17386,MAT-POS-e6dd326d-12,CNC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17387,MAT-POS-e6dd326d-13,CN(C)C(=O)CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17388,MAT-POS-e6dd326d-14,Cn1ccnc1NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17501,MAT-POS-a5ef2d74-2,COC1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21
17502,MAT-POS-a5ef2d74-3,COC1(C(=O)Nc2cncc3ccncc23)CCOc2ccc(Cl)cc21
17508,MIC-UNK-6e9f8a43-2,CSC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17575,MAT-POS-fc9ede84-1,CN(C)C(=O)COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17750,ALP-POS-93b3621f-3,COC1(C(=O)Nc2cncc3ccc(C(F)(F)F)cc23)CCOc2ccc(Cl)cc21
17751,ALP-POS-93b3621f-4,COC1(C(=O)Nc2cncc3cc(C(F)(F)F)ccc23)CCOc2ccc(Cl)cc21
17774,MAT-POS-61f37a1a-11,COC(=O)CCc1nocc1CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17834,MIC-UNK-ea4eb352-3,COC1(C(=O)Nc2cncc3ccccc23)CCNc2ccc(Cl)cc21
17835,MIC-UNK-ea4eb352-4,COC1(C(=O)Nc2cncc3ccccc23)CCSc2ccc(Cl)cc21
17910,MIC-UNK-ddc6ad53-1,O=C(Nc1cncc2ccccc12)C1(OCC(F)(F)F)CCOc2ccc(Cl)cc21
17911,MIC-UNK-ddc6ad53-2,O=C(Nc1cncc2ccccc12)C1(OCCOC(F)(F)F)CCOc2ccc(Cl)cc21
17912,MIC-UNK-ddc6ad53-3,O=C(Nc1cncc2ccccc12)C1(OCCC(F)(F)F)CCOc2ccc(Cl)cc21
18846,ALP-POS-6f6ae286-3,COC1(C(=O)Nc2cncc3cc(F)ccc23)CCOc2ccc(Cl)cc21
