Index_1   ,Index_2   ,Filename_1               ,Filename_2               ,Str_sim        ,Eff_sim        ,Loose_sim      ,Connect   
0         ,41        ,000_16441.sdf            ,041_16895.sdf            ,0.17929        ,0.17929        ,0.17929        ,No        ,
0         ,42        ,000_16441.sdf            ,042_16438.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,43        ,000_16441.sdf            ,043_16452.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,44        ,000_16441.sdf            ,044_17910.sdf            ,0.23522        ,0.23522        ,0.23522        ,No        ,
0         ,45        ,000_16441.sdf            ,045_16454.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,46        ,000_16441.sdf            ,046_17387.sdf            ,0.07102        ,0.07102        ,0.07102        ,No        ,
0         ,47        ,000_16441.sdf            ,047_16910.sdf            ,0.09172        ,0.09172        ,0.09172        ,No        ,
0         ,48        ,000_16441.sdf            ,048_13757.sdf            ,0.09332        ,0.09332        ,0.09332        ,No        ,
0         ,49        ,000_16441.sdf            ,049_16445.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,50        ,000_16441.sdf            ,050_15991.sdf            ,0.22745        ,0.22745        ,0.22745        ,No        ,
0         ,51        ,000_16441.sdf            ,051_17835.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,52        ,000_16441.sdf            ,052_17502.sdf            ,0.43737        ,0.43737        ,0.43737        ,Yes       ,
0         ,53        ,000_16441.sdf            ,053_16898.sdf            ,0.04362        ,0.04362        ,0.04362        ,No        ,
0         ,54        ,000_16441.sdf            ,054_17378.sdf            ,0.11420        ,0.11420        ,0.11420        ,No        ,
0         ,55        ,000_16441.sdf            ,055_17275.sdf            ,0.15995        ,0.15995        ,0.15995        ,No        ,
0         ,56        ,000_16441.sdf            ,056_16058.sdf            ,0.37665        ,0.37665        ,0.37665        ,No        ,
0         ,57        ,000_16441.sdf            ,057_17295.sdf            ,0.23677        ,0.23677        ,0.23677        ,No        ,
0         ,58        ,000_16441.sdf            ,058_16914.sdf            ,0.40270        ,0.40270        ,0.40270        ,Yes       ,
0         ,59        ,000_16441.sdf            ,059_17296.sdf            ,0.21015        ,0.21015        ,0.21015        ,No        ,
0         ,60        ,000_16441.sdf            ,060_16656.sdf            ,0.17039        ,0.17039        ,0.17039        ,No        ,
0         ,61        ,000_16441.sdf            ,061_16909.sdf            ,0.10116        ,0.10116        ,0.10116        ,No        ,
0         ,62        ,000_16441.sdf            ,062_16655.sdf            ,0.22147        ,0.22147        ,0.22147        ,No        ,
0         ,63        ,000_16441.sdf            ,063_17385.sdf            ,0.11638        ,0.11638        ,0.11638        ,No        ,
0         ,64        ,000_16441.sdf            ,064_16453.sdf            ,0.12632        ,0.12632        ,0.12632        ,No        ,
0         ,65        ,000_16441.sdf            ,065_17161.sdf            ,0.29879        ,0.29879        ,0.29879        ,No        ,
0         ,66        ,000_16441.sdf            ,066_16407.sdf            ,0.28168        ,0.28168        ,0.28168        ,No        ,
0         ,67        ,000_16441.sdf            ,067_16428.sdf            ,0.13556        ,0.13556        ,0.13556        ,No        ,
0         ,68        ,000_16441.sdf            ,068_16604.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,69        ,000_16441.sdf            ,069_16440.sdf            ,0.13920        ,0.13920        ,0.13920        ,No        ,
0         ,70        ,000_16441.sdf            ,070_16913.sdf            ,0.36466        ,0.36466        ,0.36466        ,No        ,
0         ,71        ,000_16441.sdf            ,071_17750.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,72        ,000_16441.sdf            ,072_18846.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
0         ,73        ,000_16441.sdf            ,073_17379.sdf            ,0.07624        ,0.07624        ,0.07624        ,No        ,
0         ,74        ,000_16441.sdf            ,074_17162.sdf            ,0.37724        ,0.37724        ,0.37724        ,No        ,
0         ,75        ,000_16441.sdf            ,075_16896.sdf            ,0.17208        ,0.17208        ,0.17208        ,No        ,
0         ,76        ,000_16441.sdf            ,076_16907.sdf            ,0.11092        ,0.11092        ,0.11092        ,No        ,
0         ,77        ,000_16441.sdf            ,077_17912.sdf            ,0.25823        ,0.25823        ,0.25823        ,No        ,
0         ,78        ,000_16441.sdf            ,078_17297.sdf            ,0.22006        ,0.22006        ,0.22006        ,No        ,
0         ,79        ,000_16441.sdf            ,079_17384.sdf            ,0.11538        ,0.11538        ,0.11538        ,No        ,
1         ,2         ,001_15803.sdf            ,002_17751.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,3         ,001_15803.sdf            ,003_17299.sdf            ,0.71316        ,0.71316        ,0.71316        ,Yes       ,
1         ,4         ,001_15803.sdf            ,004_17383.sdf            ,0.11079        ,0.11079        ,0.11079        ,No        ,
1         ,5         ,001_15803.sdf            ,005_13678.sdf            ,0.27815        ,0.27815        ,0.27815        ,No        ,
1         ,6         ,001_15803.sdf            ,006_17774.sdf            ,0.07614        ,0.07614        ,0.07614        ,No        ,
1         ,7         ,001_15803.sdf            ,007_15804.sdf            ,0.71784        ,0.71784        ,0.71784        ,Yes       ,
1         ,8         ,001_15803.sdf            ,008_17834.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,9         ,001_15803.sdf            ,009_16915.sdf            ,0.14995        ,0.14995        ,0.14995        ,No        ,
1         ,10        ,001_15803.sdf            ,010_17388.sdf            ,0.09070        ,0.09070        ,0.09070        ,No        ,
1         ,11        ,001_15803.sdf            ,011_16908.sdf            ,0.09596        ,0.09596        ,0.09596        ,No        ,
1         ,12        ,001_15803.sdf            ,012_16645.sdf            ,0.10366        ,0.10366        ,0.10366        ,No        ,
1         ,13        ,001_15803.sdf            ,013_17380.sdf            ,0.09951        ,0.09951        ,0.09951        ,No        ,
1         ,14        ,001_15803.sdf            ,014_16451.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,15        ,001_15803.sdf            ,015_16903.sdf            ,0.10857        ,0.10857        ,0.10857        ,No        ,
1         ,16        ,001_15803.sdf            ,016_17386.sdf            ,0.08537        ,0.08537        ,0.08537        ,No        ,
1         ,17        ,001_15803.sdf            ,017_16450.sdf            ,0.13116        ,0.13116        ,0.13116        ,No        ,
1         ,18        ,001_15803.sdf            ,018_16446.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,19        ,001_15803.sdf            ,019_16654.sdf            ,0.12781        ,0.12781        ,0.12781        ,No        ,
1         ,20        ,001_15803.sdf            ,020_17575.sdf            ,0.09905        ,0.09905        ,0.09905        ,No        ,
1         ,21        ,001_15803.sdf            ,021_16893.sdf            ,0.10000        ,0.10000        ,0.10000        ,No        ,
1         ,22        ,001_15803.sdf            ,022_17381.sdf            ,0.08280        ,0.08280        ,0.08280        ,No        ,
1         ,23        ,001_15803.sdf            ,023_16647.sdf            ,0.15689        ,0.15689        ,0.15689        ,No        ,
1         ,24        ,001_15803.sdf            ,024_16427.sdf            ,0.17496        ,0.17496        ,0.17496        ,No        ,
1         ,25        ,001_15803.sdf            ,025_16904.sdf            ,0.10565        ,0.10565        ,0.10565        ,No        ,
1         ,26        ,001_15803.sdf            ,026_16632.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,27        ,001_15803.sdf            ,027_16618.sdf            ,0.35536        ,0.35536        ,0.35536        ,No        ,
1         ,28        ,001_15803.sdf            ,028_19585.sdf            ,0.30631        ,0.30631        ,0.30631        ,No        ,
1         ,29        ,001_15803.sdf            ,029_15990.sdf            ,0.15740        ,0.15740        ,0.15740        ,No        ,
1         ,30        ,001_15803.sdf            ,030_17159.sdf            ,0.48355        ,0.48355        ,0.48355        ,Yes       ,
1         ,31        ,001_15803.sdf            ,031_16443.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,32        ,001_15803.sdf            ,032_16156.sdf            ,0.11376        ,0.11376        ,0.11376        ,No        ,
1         ,33        ,001_15803.sdf            ,033_17508.sdf            ,0.16332        ,0.16332        ,0.16332        ,No        ,
1         ,34        ,001_15803.sdf            ,034_17911.sdf            ,0.12825        ,0.12825        ,0.12825        ,No        ,
1         ,35        ,001_15803.sdf            ,035_17501.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,36        ,001_15803.sdf            ,036_17382.sdf            ,0.08624        ,0.08624        ,0.08624        ,No        ,
1         ,37        ,001_15803.sdf            ,037_13754.sdf            ,0.12782        ,0.12782        ,0.12782        ,No        ,
1         ,38        ,001_15803.sdf            ,038_16652.sdf            ,0.14458        ,0.14458        ,0.14458        ,No        ,
1         ,39        ,001_15803.sdf            ,039_16788.sdf            ,0.04428        ,0.04428        ,0.04428        ,No        ,
1         ,40        ,001_15803.sdf            ,040_17160.sdf            ,0.17472        ,0.17472        ,0.17472        ,No        ,
1         ,41        ,001_15803.sdf            ,041_16895.sdf            ,0.10913        ,0.10913        ,0.10913        ,No        ,
1         ,42        ,001_15803.sdf            ,042_16438.sdf            ,0.08192        ,0.08192        ,0.08192        ,No        ,
1         ,43        ,001_15803.sdf            ,043_16452.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,44        ,001_15803.sdf            ,044_17910.sdf            ,0.13300        ,0.13300        ,0.13300        ,No        ,
1         ,45        ,001_15803.sdf            ,045_16454.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,46        ,001_15803.sdf            ,046_17387.sdf            ,0.05621        ,0.05621        ,0.05621        ,No        ,
1         ,47        ,001_15803.sdf            ,047_16910.sdf            ,0.08162        ,0.08162        ,0.08162        ,No        ,
1         ,48        ,001_15803.sdf            ,048_13757.sdf            ,0.08082        ,0.08082        ,0.08082        ,No        ,
1         ,49        ,001_15803.sdf            ,049_16445.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,50        ,001_15803.sdf            ,050_15991.sdf            ,0.13591        ,0.13591        ,0.13591        ,No        ,
1         ,51        ,001_15803.sdf            ,051_17835.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,52        ,001_15803.sdf            ,052_17502.sdf            ,0.30262        ,0.30262        ,0.30262        ,No        ,
1         ,53        ,001_15803.sdf            ,053_16898.sdf            ,0.04089        ,0.04089        ,0.04089        ,No        ,
1         ,54        ,001_15803.sdf            ,054_17378.sdf            ,0.08613        ,0.08613        ,0.08613        ,No        ,
1         ,55        ,001_15803.sdf            ,055_17275.sdf            ,0.11841        ,0.11841        ,0.11841        ,No        ,
1         ,56        ,001_15803.sdf            ,056_16058.sdf            ,0.20081        ,0.20081        ,0.20081        ,No        ,
1         ,57        ,001_15803.sdf            ,057_17295.sdf            ,0.16843        ,0.16843        ,0.16843        ,No        ,
1         ,58        ,001_15803.sdf            ,058_16914.sdf            ,0.27251        ,0.27251        ,0.27251        ,No        ,
1         ,59        ,001_15803.sdf            ,059_17296.sdf            ,0.14241        ,0.14241        ,0.14241        ,No        ,
1         ,60        ,001_15803.sdf            ,060_16656.sdf            ,0.12184        ,0.12184        ,0.12184        ,No        ,
1         ,61        ,001_15803.sdf            ,061_16909.sdf            ,0.07735        ,0.07735        ,0.07735        ,No        ,
1         ,62        ,001_15803.sdf            ,062_16655.sdf            ,0.16929        ,0.16929        ,0.16929        ,No        ,
1         ,63        ,001_15803.sdf            ,063_17385.sdf            ,0.08863        ,0.08863        ,0.08863        ,No        ,
1         ,64        ,001_15803.sdf            ,064_16453.sdf            ,0.09169        ,0.09169        ,0.09169        ,No        ,
1         ,65        ,001_15803.sdf            ,065_17161.sdf            ,0.29270        ,0.29270        ,0.29270        ,No        ,
1         ,66        ,001_15803.sdf            ,066_16407.sdf            ,0.19670        ,0.19670        ,0.19670        ,No        ,
1         ,67        ,001_15803.sdf            ,067_16428.sdf            ,0.08945        ,0.08945        ,0.08945        ,No        ,
1         ,68        ,001_15803.sdf            ,068_16604.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,69        ,001_15803.sdf            ,069_16440.sdf            ,0.16123        ,0.16123        ,0.16123        ,No        ,
1         ,70        ,001_15803.sdf            ,070_16913.sdf            ,0.23088        ,0.23088        ,0.23088        ,No        ,
1         ,71        ,001_15803.sdf            ,071_17750.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,72        ,001_15803.sdf            ,072_18846.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
1         ,73        ,001_15803.sdf            ,073_17379.sdf            ,0.05557        ,0.05557        ,0.05557        ,No        ,
1         ,74        ,001_15803.sdf            ,074_17162.sdf            ,0.26637        ,0.26637        ,0.26637        ,No        ,
1         ,75        ,001_15803.sdf            ,075_16896.sdf            ,0.09612        ,0.09612        ,0.09612        ,No        ,
1         ,76        ,001_15803.sdf            ,076_16907.sdf            ,0.08470        ,0.08470        ,0.08470        ,No        ,
1         ,77        ,001_15803.sdf            ,077_17912.sdf            ,0.14351        ,0.14351        ,0.14351        ,No        ,
1         ,78        ,001_15803.sdf            ,078_17297.sdf            ,0.14142        ,0.14142        ,0.14142        ,No        ,
1         ,79        ,001_15803.sdf            ,079_17384.sdf            ,0.08609        ,0.08609        ,0.08609        ,No        ,
2         ,3         ,002_17751.sdf            ,003_17299.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,4         ,002_17751.sdf            ,004_17383.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,5         ,002_17751.sdf            ,005_13678.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,6         ,002_17751.sdf            ,006_17774.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,7         ,002_17751.sdf            ,007_15804.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,8         ,002_17751.sdf            ,008_17834.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,9         ,002_17751.sdf            ,009_16915.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,10        ,002_17751.sdf            ,010_17388.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,11        ,002_17751.sdf            ,011_16908.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,12        ,002_17751.sdf            ,012_16645.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,13        ,002_17751.sdf            ,013_17380.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,14        ,002_17751.sdf            ,014_16451.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,15        ,002_17751.sdf            ,015_16903.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,16        ,002_17751.sdf            ,016_17386.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,17        ,002_17751.sdf            ,017_16450.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,18        ,002_17751.sdf            ,018_16446.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,19        ,002_17751.sdf            ,019_16654.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,20        ,002_17751.sdf            ,020_17575.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,21        ,002_17751.sdf            ,021_16893.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,22        ,002_17751.sdf            ,022_17381.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,23        ,002_17751.sdf            ,023_16647.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,24        ,002_17751.sdf            ,024_16427.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,25        ,002_17751.sdf            ,025_16904.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,26        ,002_17751.sdf            ,026_16632.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,27        ,002_17751.sdf            ,027_16618.sdf            ,0.48878        ,0.48878        ,0.48878        ,Yes       ,
2         ,28        ,002_17751.sdf            ,028_19585.sdf            ,0.50490        ,0.50490        ,0.50490        ,Yes       ,
2         ,29        ,002_17751.sdf            ,029_15990.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,30        ,002_17751.sdf            ,030_17159.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,31        ,002_17751.sdf            ,031_16443.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,32        ,002_17751.sdf            ,032_16156.sdf            ,0.53039        ,0.53039        ,0.53039        ,Yes       ,
2         ,33        ,002_17751.sdf            ,033_17508.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,34        ,002_17751.sdf            ,034_17911.sdf            ,0.42384        ,0.42384        ,0.42384        ,Yes       ,
2         ,35        ,002_17751.sdf            ,035_17501.sdf            ,0.72122        ,0.72122        ,0.72122        ,Yes       ,
2         ,36        ,002_17751.sdf            ,036_17382.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,37        ,002_17751.sdf            ,037_13754.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,38        ,002_17751.sdf            ,038_16652.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,39        ,002_17751.sdf            ,039_16788.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,40        ,002_17751.sdf            ,040_17160.sdf            ,0.27726        ,0.27726        ,0.27726        ,No        ,
2         ,41        ,002_17751.sdf            ,041_16895.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,42        ,002_17751.sdf            ,042_16438.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,43        ,002_17751.sdf            ,043_16452.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,44        ,002_17751.sdf            ,044_17910.sdf            ,0.53208        ,0.53208        ,0.53208        ,Yes       ,
2         ,45        ,002_17751.sdf            ,045_16454.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,46        ,002_17751.sdf            ,046_17387.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,47        ,002_17751.sdf            ,047_16910.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,48        ,002_17751.sdf            ,048_13757.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,49        ,002_17751.sdf            ,049_16445.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,50        ,002_17751.sdf            ,050_15991.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,51        ,002_17751.sdf            ,051_17835.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,52        ,002_17751.sdf            ,052_17502.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,53        ,002_17751.sdf            ,053_16898.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,54        ,002_17751.sdf            ,054_17378.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,55        ,002_17751.sdf            ,055_17275.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,56        ,002_17751.sdf            ,056_16058.sdf            ,0.64074        ,0.64074        ,0.64074        ,Yes       ,
2         ,57        ,002_17751.sdf            ,057_17295.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,58        ,002_17751.sdf            ,058_16914.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,59        ,002_17751.sdf            ,059_17296.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,60        ,002_17751.sdf            ,060_16656.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,61        ,002_17751.sdf            ,061_16909.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,62        ,002_17751.sdf            ,062_16655.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,63        ,002_17751.sdf            ,063_17385.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,64        ,002_17751.sdf            ,064_16453.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,65        ,002_17751.sdf            ,065_17161.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,66        ,002_17751.sdf            ,066_16407.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,67        ,002_17751.sdf            ,067_16428.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,68        ,002_17751.sdf            ,068_16604.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,69        ,002_17751.sdf            ,069_16440.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,70        ,002_17751.sdf            ,070_16913.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,71        ,002_17751.sdf            ,071_17750.sdf            ,0.53039        ,0.53039        ,0.53039        ,Yes       ,
2         ,72        ,002_17751.sdf            ,072_18846.sdf            ,0.72122        ,0.72122        ,0.72122        ,Yes       ,
2         ,73        ,002_17751.sdf            ,073_17379.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,74        ,002_17751.sdf            ,074_17162.sdf            ,0.49283        ,0.49283        ,0.49283        ,Yes       ,
2         ,75        ,002_17751.sdf            ,075_16896.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,76        ,002_17751.sdf            ,076_16907.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,77        ,002_17751.sdf            ,077_17912.sdf            ,0.52667        ,0.52667        ,0.52667        ,Yes       ,
2         ,78        ,002_17751.sdf            ,078_17297.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
2         ,79        ,002_17751.sdf            ,079_17384.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
3         ,4         ,003_17299.sdf            ,004_17383.sdf            ,0.12365        ,0.12365        ,0.12365        ,No        ,
3         ,5         ,003_17299.sdf            ,005_13678.sdf            ,0.34115        ,0.34115        ,0.34115        ,No        ,
3         ,6         ,003_17299.sdf            ,006_17774.sdf            ,0.10670        ,0.10670        ,0.10670        ,No        ,
3         ,7         ,003_17299.sdf            ,007_15804.sdf            ,0.40217        ,0.40217        ,0.40217        ,Yes       ,
3         ,8         ,003_17299.sdf            ,008_17834.sdf            ,0.14979        ,0.14979        ,0.14979        ,No        ,
3         ,9         ,003_17299.sdf            ,009_16915.sdf            ,0.18597        ,0.18597        ,0.18597        ,No        ,
3         ,10        ,003_17299.sdf            ,010_17388.sdf            ,0.11179        ,0.11179        ,0.11179        ,No        ,
3         ,11        ,003_17299.sdf            ,011_16908.sdf            ,0.10542        ,0.10542        ,0.10542        ,No        ,
3         ,12        ,003_17299.sdf            ,012_16645.sdf            ,0.12884        ,0.12884        ,0.12884        ,No        ,
3         ,13        ,003_17299.sdf            ,013_17380.sdf            ,0.10991        ,0.10991        ,0.10991        ,No        ,
3         ,14        ,003_17299.sdf            ,014_16451.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
3         ,15        ,003_17299.sdf            ,015_16903.sdf            ,0.11905        ,0.11905        ,0.11905        ,No        ,
3         ,16        ,003_17299.sdf            ,016_17386.sdf            ,0.09469        ,0.09469        ,0.09469        ,No        ,
